Unnamed: 0,No.,Title,Artist(s),lyrics,genres
72,73,"""My Love""",Lionel Richie,"11 ContributorsMy Love Lyrics
I've been through so many changes in my life, woman
It's a wonder I ain't lost my mind
And I ain't never said how much I need you, sugar
But I sure need you by my side

My love, just thinking about you, baby
Just blows my mind
My love, just thinking about you, baby
Just blows my mind all the time

Life with me, I know for sure it ain't been easy
But you stayed with me anyway
And even though you ain't gonna lose too much by leaving
I'm so glad you stayed

My love, just thinking about you, baby
Just blows my mind
My love, just thinking about you, baby
Just blows my mind all the time

You've been my friend and you've been my lover, oh, Lord
Honey, you're everything I need
You've made my love so strong, now I know where I belong
Oh, girl, you'll never have to worry
Oh, baby, any more
Any more

My love (My love), just thinking about you, baby
Just blows my mind (Ooh, ooh, ooh), oh, yeah
My love (My love), just thinking about you, baby
Just blows my mind (Ooh, ooh, ooh) all the time
Oh, yeah","soul, pop, 80s, rnb, motown"
73,74,"""I'm Still Standing""",Elton John,"93 ContributorsTranslationsDeutschFrançaisItalianoTürkçeI’m Still Standing Lyrics‘I’m Still Standing’ is the second single and song from Elton John’s ‘Too Low For Zero’.
Russel Mulcahy, video director of the videoclip, told us ‘I Want My MTV!’:
 Elton John’s ‘I’m Still Standing’ was… Read More 
You could never know what it's like
Your blood, like winter, freezes just like ice
And there's a cold, lonely light that shines from you
You'll wind up like the wreck you hide behind that mask you use
And did you think this fool could never win?
Well, look at me, I'm a-comin' back again
I got a taste of love in a simple way
And if you need to know while I'm still standin', you just fade away

Don't you know, I'm still standin' better than I ever did?
Lookin' like a true survivor, feelin' like a little kid
And I'm still standin' after all this time
Pickin' up the pieces of my life without you on my mind

I'm still standin' (Yeah, yeah, yeah)
I'm still standin' (Yeah, yeah, yeah)

Once, I never coulda hoped to win
You're startin' down the road, leavin' me again
The threats you made were meant to cut me down
And if our love was just a circus, you'd be a clown by now

You know, I'm still standin' better than I ever did
Lookin' like a true survivor, feelin' like a little kid
And I'm still standin' after all this time
Pickin' up the pieces of my life without you on my mind

I'm still standin' (Yeah, yeah, yeah)
I'm still standin' (Yeah, yeah, yeah)


Don't you know that I'm still standin' better than I ever did?
Lookin' like a true survivor, feelin' like a little kid
And I'm still standin' after all this time
Pickin' up the pieces of my life without you on my mind

I'm still standin' (Yeah, yeah, yeah)
I'm still standin' (Yeah, yeah, yeah)

I'm still standin' (Yeah, yeah, yeah)
I'm still standin' (Yeah, yeah, yeah)
I'm still standin' (Yeah, yeah, yeah)
I'm still standin' (Yeah, yeah, yeah)","pop, classic rock, singer-songwriter, rock, piano"
74,75,"""Hot Girls in Love""",Loverboy,"6 ContributorsHot Girls in Love LyricsShe's so young at heart
She likes the pleasure of his company
She cuts the inside groove
With her silver spoon
She likes her tapes on 10
And it's the same as her anatomy
She's on a rainbow cruise
All the way to my room
She's turnin' on the heat
She's got the magic touch
She's turnin' on the heat
And it's a little too much
She's turnin' on the heat
And it's a hundred above yeah
Hot girls in love
I'm in love
Too many men to please
She counts them all on her rosary
You know you might get burned
So be careful where you touch
She gets it when she can
Don't need no anniversary
And she deserves the best yeah
A cut above the rest

She's turnin' on the heat
She's got the magic touch
She's turnin' on the heat
Ooooh it's a little too much
She's turnin' on the heat
And it's a hundred above
Hot girls in love
And baby I'm in love
Some say she do
Some say she don't
Some say she will
And some say she won't
Some say she can't
Well I know she can
I say I got to be
Her lovin' man
She's turnin' on the heat
She's got the magic touch
She's turnin' on the heat
Ooooh and it's a little too much
She's turnin' on the heat
It's a hundred above
Hot girls in love
Hot girls in love
It's a hundred above
Hot girls in love

Be careful where you touch
'Cause it's a little too much
She got everything she needs
What she does in front of me
She turnin' on the heat
She turnin' on the heat
She got that look in her eye
I think I gotta know why","rock, 80s, classic rock, hard rock, Canadian"
75,76,"""It's a Mistake""",Men at Work,"18 ContributorsIt’s a Mistake Lyrics
Jump down the shelters to get away
The boys are cockin' up their guns
Tell us general, is it party time?
If it is, can we all come?

Don't think that we don't know
Don't think that we're not trying
Don't think we move too slow
It's no use after crying

Saying it's a mistake
It's a mistake
It's a mistake
It's a mistake

After the laughter has died away
And all the boys have had their fun
No surface noise now, not much to say
They got the bad guys on the run

Don't try to say you're sorry
Don't say he drew his gun
They've gone and grabbed old Ronnie
He's not the only one

Saying it's a mistake
It's a mistake
It's a mistake
It's a mistake

Tell us, commander, what do you think?
'Cos we know that you love all that power
Is it on then, are we on the brink?
We wish you'd all throw in the towel

We'll not fade out too soon
Not in this finest hour
Whistle your favourite tune
We'll send a card and flower

Saying it's a mistake
It's a mistake
It's a mistake
It's a mistake, oh

It's a mistake (It's a mistake)
It's a mistake (It's a mistake)
It's a mistake (It's a mistake)
It's a mistake (It's a mistake)
It's a mistake (It's a mistake)
It's a mistake (It's a mistake)
It's a mistake, it's a mistake
(It's a mistake)","80s, new wave, rock, australian, pop"
76,77,"""I'll Tumble 4 Ya""",Culture Club,"10 ContributorsI’ll Tumble 4 Ya Lyrics
Downtown, we'll drown
We're in our never splendor
Flowers, showers
Who's got the new boy gender?

I'll be your baby, I'll be your score
I'll run the gun for you
And so much more

I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble for you
I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble

Uptown, their sound
It's like the native, you send her
Junction, function
The boy with pop is slender

Did he say maybe, or I'm not sure?
He'll be a boy for you, but you need more

I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble for you
I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble

I get a crazy feeling
Which paces in my head
It's nothing that you do to me
It's nothing that you said
It's love in stereo
And when I can't let go
I say

I'll be your baby, I'll be your score
I'll run the gun for you
And so much more

I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble for you
I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble

Downtown, we'll drown
We're in our never splendor
Flowers, showers
Who's got the new boy gender?
I'll be your baby, I'll be your score
I'll run the gun for you
And so much more

I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble for you
I'll tumble for ya
I'll tumble for ya
I'll tumble for ya
I'll tumble","80s, new wave, pop, british, synth pop"
77,78,"""All This Love""",DeBarge,"12 ContributorsAll This Love Lyrics“All This Love” is the title track for DeBarge’s sophomore album. Released as the third and final single from the album on October 17, 1982, “All This Love” was written and performed by the group’s lead… Read More 
I had some problems
And no one could seem to solve them
But you found the answer
You told me to take this chance
And learn the ways of love, my baby
And all that it has to offer
In time you will see
That love won't let you down
You said that you loved me
Said hurt only came to pass me
It sounded so convincing
That I gave it half a chance
And learned the ways of love, my baby
There is so much love inside me
And all that I have
I give my all to you
All, all my love, baby

And all this love is waiting for you
My baby, my darling
And all, all my love is waiting for you

Oh, I, I had some problems
And no one could seem to solve them
But you, you, you found the answer
So I gave it half a chance
And learned the ways of love, my baby
And all that it has to offer
And all that I have
I give my all to you
All, all my love, baby

And all this love is waiting for you
My baby, my sugar
And all, all my love is waiting for you, ooh hoo


All this love is waiting for you, ooh
And all this love is waiting for you
My baby
And baby, all, baby, all
All this love is waiting for you
My sugar, my baby
And all this love is waiting for you

Oh, I love how you make me feel this way
(All this love is waiting for you)
My love is getting stronger every day, my baby
(Ooh, love is waiting now)
And after all I went and put myself through
(All this love is waiting for you)
I found that all I really needed was you, my darling
(Ooh, love is waiting now)
As the sun has its place up in the sky
I love you so dearly and all the same
There's no need to wonder why
I need you, please hear me
(Say you really love me, baby) Uh
Say you really love me, darling
Say baby ('Cause I really love you, baby)
Ah baby (Oh, I really love you, darling)
And, baby, all
Say you really love me, baby
All this love is waiting for you
(Say you really love me, darling
'Cause I really love you, baby) My baby
Oh, I really love you, darling
And, baby, all
(Say you really love me, baby) All this love
Say you really love me, darling
Ah, 'cause I really love you, baby
Ah baby, sure 'nough waiting
Sure 'nough love you, darling
Say, say you love me
Oh, I love you
Baby, all my love is waiting for you
My baby, ow","80s, soul, motown, pop, Disco"
78,79,"""Your Love Is Driving Me Crazy""",Sammy Hagar,"6 ContributorsYour Love Is Driving Me Crazy Lyrics
I don't mind
When you act your age
It suits me fine
That you treat me like a child
And I can't deny
When I'm with you
That you step outside
Of all those fears locked up inside

Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
It takes me all the way

What I like
Is what you've got to offer
Just my type
I don't mind playing on the edge

Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
It takes me all the way, yeah

Lead me to forbidden doors
You know I'm yours
Yeah, you got it, yeah, I want it
Don't you know it, baby?

Right on time
A tight fit right on the money
So sublime
Hot, sweet cherries on the vine

Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
It takes me all the way, yeah
Your love is driving me crazy
Your love just takes me away
Your love is driving me crazy
Your love just takes me away, oh yeah
Your love, your love
Your love just takes me away, oh yeah
Your love","hard rock, rock, classic rock, heavy metal, 80s"
79,80,"""Heartbreaker""",Dionne Warwick,"11 ContributorsHeartbreaker LyricsA single by Dionne Warwick, released as the opening song of her album of the same name.
The synopsis of the song lyrics is about Warwick’s one-sided relationship, one where Dr. Phil would tell Dionne that… Read More 
I got to say it and it's hard for me
You got me crying like I thought I would never be
Love is believing, but you let me down
How can I love you when you ain't around?

And I get to the morning, then you never call
Love should be everything or not at all
And it don't matter whatever you do
I made a life out of loving you

Only to find any dream that I follow is dying
I'm crying in the rain
I could be searching my world for a love everlasting
Feeling no pain, when will we meet again?

Why do you have to be a heartbreaker?
Is it a lesson that I never knew?
Gotta get out of the spell that I'm under
My love for you
Why do you have to be a heartbreaker
When I was being what you want me to be?
Suddenly, everything I ever wanted has passed me by
This world may end, not you and I

My love is stronger than the universe
My soul is crying for you and that cannot be reversed
You made the rules and you could not see
You made a life out of hurting me

Out of my mind
I am held by the power of you, love
Tell me when do we try?
Or should we say goodbye?

Why do you have to be a heartbreaker
When I was being what you want me to be?
Suddenly everything I ever wanted
Has passed me by
Oh, why do you have to be a heartbreaker?
Is it a lesson that I never knew?
Suddenly everything I ever wanted
My love for you, oh

Why do you have to be a heartbreaker
When I was being what you want me to be?
Suddenly everything I ever wanted
Has passed me by
Tell me, why do you have to be a heartbreaker?","soul, female vocalists, pop, 60s, oldies"
80,81,"""Faithfully""",Journey,"51 ContributorsFaithfully LyricsJourney’s second single off of their eighth studio album, “Frontiers.” Jonathan Cain wrote the lyrics to “Faithfully” on a paper napkin while on a tour bus headed to Saratoga Springs, New York. The melody… Read More 
Highway run into the midnight sun
Wheels go 'round and 'round, you're on my mind
Restless hearts, sleep alone tonight
Sendin' all my love along the wire

They say that the road ain't no place to start a family
Right down the line, it's been you and me
And lovin' a music man ain't always what it's supposed to be
Oh, girl, you stand by me
I'm forever yours
Faithfully

Circus life under the big-top world
We all need the clowns to make us smile
Through space and time, always another show
Wonderin' where I am lost without you

And bein' apart ain't easy on this love affair
Two strangers learn to fall in love again
I get the joy of rediscovering you
Oh, girl, you stand by me
I'm forever yours
Faithfully

Whoa-oh, oh-oh
Whoa-oh, oh-oh, oh
Whoa-oh, oh-oh, oh-oh
Faithfully
I'm still yours
I'm forever yours
'Ever yours
Faithfully","classic rock, rock, hard rock, 80s, Progressive rock"
81,82,"""Steppin' Out""",Joe Jackson,"26 ContributorsSteppin’ Out LyricsThis is the fifth song from Joe Jackson’s fifth album, Night and Day. This song became Jackson’s highest-charting song in the U.S., reaching #6 on the Billboard Hot 100. It was nominated for a Grammy for… Read More 
Now
The mist across the window hides the lines
But nothing hides the color of the lights that shine
Electricity so fine
Look and dry your eyes

We
So tired of all the darkness in our lives
With no more angry words to say can come alive
Get into a car and drive
To the other side

Me babe, steppin' out
Into the night
Into the light
You babe, steppin' out
Into the night
Into the light

We
Are young but getting old before our time
We'll leave the T.V. and the radio behind
Don't you wonder what we'll find
Steppin' out tonight?

You
Can dress in pink and blue just like a child
And in a yellow taxi turn to me and smile
We'll be there in just a while
If you follow me

Me babe, steppin' out
Into the night
Into the light
You babe, steppin' out
Into the night
Into the light


Me babe, steppin' out
Into the night
Into the light
You babe, steppin' out
Into the night
Into the light
Me babe, steppin' out
Into the night
Into the light","new wave, singer-songwriter, pop, 80s, rock"
82,83,"""Take Me to Heart""",Quarterflash,"3 ContributorsTake Me to Heart LyricsYou won't forget my eyes
Ooh deep inside you realize
You're gonna see me wherever you go
You're gonna hear me on your radio
There you are in your car
And suddenly
You hear me
""Do you want me
Do you want me""
Take me to heart
I promise you a miracle
Take me to heart
You're gonna be mine
Take me to heart
You know it's just a matter of time
I'm always on your mind
I'm the chill that never left your spine
In the building where you live and breathe
I'm the sound that never lets you sleep
Down the hall through the walls
You hear a voice that's calling
""Do you want me
Do you want me""

Take me to heart
Don't deny the miracle
Take me to heart
What more can I say
Take me to heart
Surrender's just a motion away
(Repeat)","rock, 80s, classic rock, female vocalists, american"
83,84,"""(She's) Sexy + 17""",Stray Cats,"4 Contributors(She’s) Sexy & 17 LyricsHey man, I don't feel like goin' to school no more
Me neither
You can't make me go, no way daddy-o, yeah
I ain't goin' to school, it starts too early for me
Well, listen man, I ain't goin' to school no more
It starts much, much too early for me
I don't care about reading, writing, arithmetic or history
I'm gonna walk to the corner and meet my little Marie
I'm gonna walk to the corner and meet my little Marie
Well, she's the only girl in this whole world who understands me
Well, she's sexy and seventeen, my little rock and roll queen
Acts a little bit obscene, gotta let off a little steam
Dig that sound and shake it around, you're mine, mine, mine
Johnny and Eddie and me and Jimmy and Jack
Are gonna do a little number on the teacher when she turns her back
We're gonna cut out of class, meet the girls by the railroad track
Well, every Friday night, there's a band that you gotta hear
Just a dollar ticket in and twenty-five cents a beer
They play rock and roll music like it hasn't been rocked for years
Well, she's sexy and seventeen, my little rock and roll queen
Acts a little bit obscene, gotta let off a little steam
Dig that sound and shake it around, you're mine, mine, mine, all mine

Oh c'mon, baby, yeah
Well, when I hear that rockin' beat, I can't sit still, up out of my seat
Come on, baby, jump around your feet
Can't learn nothin' in school they don't teach you on the street
Wo-oh, wo-oh, baby, I like your style
Wo-oh, oh, oh, oh, baby, I like your style
You don't care what the other kids say, you go real wild
Well, she's sexy and seventeen, my little rock and roll queen
Acts a little bit obscene, gotta let off a little steam
Dig that sound and shake it around, you're mine, mine, mine, mine
Dig that sound and shake it around, you're mine, mine, mine, mine
Dig that sound and shake it around, you're mine, mine, mine","rockabilly, psychobilly, rock n roll, 80s, rock"
84,85,"""Try Again""",Champaign,"5 ContributorsTry Again Lyrics
I've been starin' at your photograph
Wondering where you're at today
And I've been hanging by the telephone
Hopin' that you'd call home and stay

You told me you needed
More walks, more talks
More feelin' close to me
I wanna be close to you
I didn't know you needed
Some roses, some romance
A little candlelight and slow dance
That's not how it's been

But maybe we can try again
Try, try, maybe we can try again

I remember all the days gone by
And I'm wonderin' why I couldn't see
I could search the whole world over
And never find what you were always giving me

But I told you I needed
More time, more space, more freedom
(Free to do) Ooh, free to do, girl
What you wanna do
I gave you no roses, no romance
No candlelight and no slow dance
But that's just how it's been

Maybe we can try again
Try, try, maybe we can try again
Try, try, maybe we can try again, yeah

Ooh, I remember when
You told me you needed
More walks, more talks
More feelin' close to me
Ooh, I wanna be close to you, yeah
I'll give you some roses
Whole lot of romance
A little candlelight (Slow dance)
Don't let this feeling end

Maybe we can try again
Try, try, maybe we can try again

Maybe we can try again (We can slow dance)
We can try again
Maybe we can try again
Maybe we can try again
We can try again
(Ooh-ooh-ooh, I know)
Maybe we can try again
Maybe we can try again
We can try again
Maybe we can try again
Maybe we can try again
We can try again
(Yeah, baby, maybe we can try again)","soul, 80s, funk, rnb, adult contemporary"
85,86,"""Dead Giveaway""",Shalamar,"3 ContributorsDead Giveaway Lyrics
How long you gonna carry on
This one on one charade?
Let's don't and then say we did
That's the game you like to play
Ooh, we've been through this so many times
The end result's always the same
I always end up complaining
When I've got myself to blame

You're just a dead giveaway, yeah
You'd think I'd learn to handle this by now
You're just a dead giveaway (dead giveaway)
Girl, you can't deny it (Even though you try), oh oh
You keep trying to hide it (Baby, we know why)

Now, I get a call about 2 a.m
Saying you don't wanna be alone
I'm tired and half asleep
But emotions are just a little too strong
Ooh, I figured that I'd call your bluff
'Cause you want me to come on by
Girl, you know it's your love I've always wanted
But this time I won't be denied

'Cause you're a dead giveaway, hey
You want me like I want you
You're just a dead giveaway (dead giveaway)
You're scared but you won't admit it (Even though you try), ooh yeah
But tonight you're committed (baby, we know why)
'Cause you're just a dead giveaway
A dead giveaway
You're not that naïve, girl (I'm finding out), ooh ooh
Is playing deceiver (what you're all about?)
{Guitar solo}
Dead giveaway
Dead giveaway
Girl, you can't deny it (even though you try), ooh ooh, baby
You keep trying to hide it (baby, we know why)

Well, now that you're serious
It's time to take off that disguise
You want more that mental stimulation
I can see it in your eyes
Oo, for years I've been your analyst
I've been as patient as I've been kind
For years you've played off believing
That I loved you for only your mind

You're just a dead giveaway
Girl, you want me like I want you
Dead giveaway

Dead giveaway
You've been holding back for too long
You're a dead giveaway (dead giveaway)
You're scared but you won't admit it (even though you try), oo oh
But tonight you are committed (baby, we know why)
'Cause you're a dead giveaway
I can tell by the look in your eyes
A dead giveaway (dead giveaway)
I'm finding out
What you're all about?
You're just a dead giveaway","Disco, soul, funk, 80s, rnb"
86,87,"""Lawyers in Love""",Jackson Browne,"10 ContributorsLawyers in Love Lyrics
I can't keep up with what's been going down
I think my heart must just be slowing down
Among the human beings
In their designer jeans
Am I the only one who hears the screams
And the strangled cries of lawyers in love?

God sends his spaceships to America the beautiful
They land at six o'clock and there we are, the dutiful
Eating from TV trays
Tuned into Happy Days
Waiting for World War III while Jesus slaves
To the mating calls of lawyers in love

Ooh, sha-la-la, ooh
Ooh, sha-la-la, ooh
Ooh, sha-la-la, ooh
Ooh, sha-la-la, ooh

Last night I watched the news from Washington, the capital
The Russians escaped while we weren't watching them, like Russians will
Now we've got all this room
We've even got the moon
And I hear the USSR will be open soon
As vacation land for lawyers in love
Lawyers in love

Ooh, sha-la-la, ooh
Ooh, sha-la-la, ooh
Ooh, sha-la-la, ooh
Ooh, sha-la-la, ooh

Lawyers in love","singer-songwriter, classic rock, folk, rock, soft rock"
87,88,"""What About Me""",Moving Pictures,"8 ContributorsWhat About Me LyricsAs Sydney-based Moving Pictures‘ most successful song to date, “What About Me” is a power ballad from 1982 that follows the narrative of large corporations failing to recognise the importance of the average… Read More 
Well, there's a little boy waiting
At the counter of the corner shop
He's been waiting down there, waiting half the day
They never ever see him from the top
He gets pushed around, knocked to the ground
He gets to his feet and he says

What about me? It isn't fair
I've had enough, now I want my share
Can't you see, I wanna live
But you just take more than you give

Well, there's a pretty girl serving
At the counter of the corner shop
She's been waiting back there, waiting for a dream
Her dreams walk in and out; they never stop
Well she's not too proud, to cry out loud
She runs to the street and she screams

What about me? It isn't fair
I've had enough, now I want my share
Can't you see, I wanna live
But you just take more than you give
More than you give

Take a step back and see the little people
They might be young
But they're the ones that make the big people big
So listen as they whisper:
""What about me?""

And now I'm standing on the corner
All the world's gone home
Nobody's changed, nobody's been saved
And I'm feeling cold and alone
I guess I'm lucky, I smile a lot
But sometimes I wish for more, than I've got

What about me? It isn't fair
I've had enough, now I want my share
Can't you see, I wanna live
But you just take more
What about me? It isn't fair
I've had enough, now I want my share
Can't you see, I wanna live
But you just take more, you just take more
You just take more than you give

What about me?
What about me?
What about me?","80s, rock, indie pop, indie, Soundtrack"
88,89,"""Human Nature""",Michael Jackson,"106 ContributorsTranslationsEspañolPortuguêsРусский (Russian)bosanskiFrançaisHuman Nature LyricsHuman Nature, which peaked at No. 7 on the Hot 100, is one of Jackson’s best ballads, and one of the few songs to capture the wide-eyed, childlike wonder that is part and parcel of his personality.
He didn’t… Read More 
Why?

Looking out across the nighttime
The city winks a sleepless eye
Hear her voice, shake my window
Sweet seducing sighs
Get me out into the nighttime
Four walls won't hold me tonight
If this town is just an apple
Then let me take a bite

If they say why (Why?), why (Why?)
Tell 'em that it's human nature
Why (Why?), why (Why?), does he do me that way?
If they say why (Why?), why (Why?)
Tell 'em that it's human nature
Why (Why?), why (Why?), does he do me that way?
Reaching out to touch a stranger
Electric eyes are everywhere
See that girl, she knows I'm watching
She likes the way I stare

If they say why (Why?), why (Why?)
Just tell 'em that it's human nature
Why (Why?), why (Why?), does he do me that way?
If they say why (Why?), why (Why?)
(She's giving in by keeping him a-round)
Tell 'em that it's human nature
Why (Why?), why (Why?), does he do me that way?

I like livin' this way
I like lovin' this way
(That way) Why? Oh, why?
(That way) Why? Oh, why?

Looking out across the morning
The city's heart begins to beat
Reaching out, I touch her shoulder
I'm dreaming of the street

If they say why (Why?), why (Why?)
Tell 'em that it's human nature
Why (Why?), why (Why?), does he do me that way?
If they say why (Why?), why (Why?)
(She's giving in by keeping him a-round)
Ooh-ooh, tell 'em!
Why (Why?), why (Why?), does he do me that way?
If they say why (Why?), why (Why?), why (Why?)
Cha-da-cha-sha-sha-sha-sha-sha (Aah-ah)
Why (Why?), why (Why?), does he do me that way?
If they say why (Why? Why?), why (Why? Why? Why?)
(She's giving in by keeping him a-round)
Ooh-ooh, tell 'em! (Aah-ah)
Why (Why?), why (Why?), does he do me that way?
If they say why (Why?), why (Why?), why (Why?)
Ooh, tell 'em!
Why (Why?), why (Why?), does he do me that way?
If they say why (Why?), why (Why?)
(She's giving in by keeping him a-round)
Da-da-da-da-da-da-da-da
Why (Why?), why (Why?), does he do me that way?
I like living this way

Why? Oh, why? (That way)
Why? Oh, why? (That way)
Why? Oh, why? (That way)","pop, 80s, michael jackson, soul, rnb"
89,90,"""Photograph""",Def Leppard,"39 ContributorsPhotograph Lyrics“Photograph” cemented Def Leppard’s shift into full blown pop metal and pop stardom. Rumored to be about Marilyn Monroe because of her (or at least her lookalike’s) presence in the music video, singer Joe… Read More 
Huh

I'm outta luck, outta love
Got a photograph, picture of, uh
Passion killer, you're too much
You're the only one I wanna touch
I see your face every time I dream
On every page, every magazine
So wild and free, so far from me
You're all I want, my fantasy, yeah

Oh, look what you've done to this rock 'n' roll clown
Oh, look what you've done

(Photograph)
I don't want your (Photograph)
I don't need your (Photograph)
All I've got is a photograph
But it's not enough

I'd be your lover if you were there
Put your hurt on me if you dare
Such a woman, you got style
You make every man feel like a child, oh
You got some kinda hold on me
You're all wrapped up in mystery
So wild and free, so far from me
You're all I want, my fantasy, yeah

Oh, look what you've done to this rock 'n' roll clown
Oh, look what you've done

I gotta have you (Photograph)
I don't want your (Photograph)
I don't need your (Photograph)
All I've got is a photograph
You've gone straight to my head


Oh, look what you've done to this rock 'n' roll clown
Oh, look what you've done

I gotta have you (Photograph)
I don't want your (Photograph)
I don't need your (Photograph)
All I've got is a photograph
I wanna touch you

Ah
(Photograph, photograph)
Your photograph
(Photograph, photograph)
I need more than your (Photograph)
I'm outta love (Photograph)
I'm outta luck (Photograph)
You're the only one (Photograph)
I wanna touch
(Photograph, photograph)","hard rock, classic rock, rock, 80s, hair metal"
90,91,"""Pass the Dutchie""",Musical Youth,"46 ContributorsPass the Dutchie Lyrics“Pass The Dutchie” is a Grammy-nominated international hit single based on The Mighty Diamonds song “Pass The Koutchie” combined with elements of “Gimme The Music” by reggae artist U Brown and “Rule The… Read More 
This generation
Rules di nation
With version
Music happen to be the food of love
Sounds to really make you rub an' scrub
*Scatting* (I say)

Pass di Dutchie 'pon di left hand side (I say)
Pass di Dutchie 'pon di left hand side
It are go bun, give me di music, make mi jump an' prance
It are go dun, give mi di music, make mi rockin' at di dance
Jah know!

It was a cool an' lonely breezy afternoon
How does it feel when you've got no food?
You could feel it cos it was the month of June
How does it feel when you've got no food?
So I left my gate an' went out for a walk
How does it feel when you've got no food?
As I pass the dreadlocks' camp I heard them say
How does it feel when you've got no food?

Pass di Dutchie 'pon di left hand side (I say)
Pass di Dutchie 'pon di left hand side
It are go bun, give me di music, make mi jump an' prance
It are go dun, give mi di music, make mi rockin' at di dance
Jah know! *Scatting*

So I stopped to find out what was going on
How does it feel when you've got no food?
Cos the spirit of Jah, you know he leads you on
How does it feel when you've got no food?
There was a ring of dreads an' a session was there in swing
How does it feel when you've got no food?
You could feel the chill as I seen an' heard them say
How does it feel when you've got no food?

Pass di Dutchie 'pon di left hand side (I say)
Pass di Dutchie 'pon di left hand side
It are go bun, give me di music, make mi jump an' prance
It are go dun, give mi di music, make mi rockin' at di dance
Jah know!

Now mi say listen to di drum, an' mi say listen to di bass
Give mi likkle music, make mi wind up mi waist
Mi say, listen to di drum, an' mi say listen to di bass
Give mi likkle music, make mi wind up mi waist (I say)

Pass di Dutchie 'pon di left hand side (I say)
Pass di Dutchie 'pon di left hand side
It are go bun, give me di music, make mi jump an' prance
It are go dun, give mi di music, make mi rockin' at di dance
Jah know!

You play it on the radio
An' so mi say, we are go hear it on the stereo
An' so mi know, we are go play it on the disco
An' so mi say, we are go hear it on the stereo (Bow)

Pass di Dutchie 'pon di left hand side (I say)
Pass di Dutchie 'pon di left hand side
It are go bun, give me di music, make mi jump an' prance
It are go dun, give mi di music, make mi rockin' at di dance
Jah know!

Cah mi say, say east, say west, say north an' south
This is gonna really make we jump an' shout","reggae, 80s, british, pop, reggae-pop"
91,92,"""True""",Spandau Ballet,"55 ContributorsTranslationsDeutschTrue Lyrics“True” was written by Gary Kemp at his parents' house. Part of the song is a tribute to Marvin Gaye, as the band explored making pop/soul music. And part of it was about Gary Kemp’s platonic relationship with… Read More 
Huh huh uh-huh hi
Huh huh uh-huh hi

So true!
Funny how it seems
Always in time
But never in line for dreams
Head over heels when toe to toe
This is the sound of my soul!
This is the sound!
I bought a ticket to the world
But, now, I've come back again!
Why do I find it hard to write the next line?
Oh! I want the truth to be said

Huh huh uh-huh hi
I know this much is true!
Huh huh uh-huh hi
I know this much is true!

With a thrill in my head
And a pill on my tongue
Dissolve the nerves that have just begun
Listening to Marvin
All night long!
This is the sound of my soul!
This is the sound!
Always slipping from my hands
Sand's a time of its own
Take your seaside arms and write the next line
Oh! I want the truth to be known

Huh huh uh-huh hi
I know this much is true!
Huh huh uh-huh hi
I know this much is true!


I bought a ticket to the world
But, now, I've come back again!
Why do I find it hard to write the next line?
Oh! I want the truth to be said

Huh huh uh-huh hi
I know this much is true!
Huh huh uh-huh hi
I know this much is true!
This much is true

This much is true
This much is true
This much is true
This much is true
This much is true
This much is true
Huh huh uh-huh hi
Know this much is true!
Huh huh uh-huh hi
Know this much is true!
This much is true
This much is true
I know, I know, I know this much is true!
This much is true
This much is true
This much is true
Huh huh uh-huh hi
This much is true
I know this much is true!
Know this much is true!
This much is true
Huh huh uh-huh hi
This much is true
Know this much is true!
This much is true
Huh huh uh-huh hi
This much is true
Know this much is true!
I know, I know, I know this much is true!
This much is true
Huh huh uh-huh hi
This much is true
I know this much is true!
Know this much is true!
This much is true
Huh huh uh-huh hi
This much is true","new wave, 80s, pop, new romantic, british"
92,93,"""Far from Over""",Frank Stallone,"5 ContributorsFar from Over LyricsThis is the end
You made your choice and now my chance is over
I thought I was in
You put me down and say I'm going nowhere
Save me darling
I am down but I am far from over
Give me something
I need it all 'cause I am running over
Back in the race
I'm moving in 'cause I am getting closer
I'm digging in
I want it more than anything I've wanted
Save me darling
I am down but I am far from over
Give me something
I need it all 'cause I am running over
Save me darling
I am down but I am far from over
Give me something
I need it all 'cause I am running over
Save me darling
I am down but I am far from over
Give me something
I need it all 'cause I am running over

I'm running over
I'm running over","pop, 80s, Soundtrack, rock, AOR"
