Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Everytime You Go Away""",Paul Young,"20 ContributorsEvery Time You Go Away Lyrics“Every Time You Go Away” was originally written and recorded in 1980 by Hall & Oates as “a kind of gospel/soul song”. Paul Young’s cover of the song went to #1 in the US (Hot 100 & Adult Contemporary charts)… Read More 
Hey, if we can solve any problem
Then why do we lose so many tears?
Oh, so you go again
When the leading man appears
Always the same thing
Can't you see
We've got everything
Going on and on and on?

Every time you go away
You take a piece of me with you
Every time you go away
You take a piece of me with you, ooh

Go on and go free, yeah
Maybe you're too close to see
I can feel your body move
Doesn't mean that much to me
I can't go on saying the same thing
'Cause can't you see?
We got everything
Baby, even though you know

Every time you go away, yeah
You take a piece of me with you, oh
Every time you go away
You take a piece of me with you, ooh

I can't go on saying the same thing
'Cause, baby, can't you see?
We got everything
Going on and on and on

Every time you go away
You take a piece of me with you
Every time you go away
You take a piece of me with you

(Every time you go away) Ohh
(You take a piece of me with you) Every time you go
(Every time you go away) I think that I don't care
(You take a piece of me with you) I've been living it everywhere
(Every time you go away) Don't leave me all alone
(You take a piece of me with you) Picking up the pieces","80s, pop, new wave, british, male vocalists"
11,12,"""Easy Lover""",Philip Bailey and Phil Collins,"46 ContributorsEasy Lover LyricsReleased in 1984 on Bailey’s album Chinese Wall, “Easy Lover” is a collaboration between Phil Collins and Bailey. The song was a massive hit on both sides of the Atlantic (#2 in the US, behind Foreigner’s “I… Read More 
Easy lover
She'll get a hold on you, believe it
Like no other
Before you know it you'll be on your knees
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see

She's the kind of girl you dream of
Dream of keeping hold of
You'd better forget it
You'll never get it
She will play around and leave you
Leave you and deceive you
Better forget it
Oh, you'll regret it

No, you'll never change her, so leave it, leave it
Get out quick 'cause seeing is believing
It's the only way
You'll ever know, oh

She's an easy lover
She'll get a hold on you, believe it
Like no other
Before you know it you'll be on your knees
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see

You're the one that wants to hold her
Hold her and control her
You'd better forget it
You'll never get it
For she'll say that there's no other
'Til she finds another
Better forget it
Oh, you'll regret it

And don't try to change her, just leave it, leave it
You're not the only one, ooh, seeing is believing
It's the only way
You'll ever know, oh


Now don't try to change her, just leave it, leave it
You're not the only one, 'cause seeing is believing
It's the only way
You'll ever know, oh

She's an easy lover
She'll get a hold on you, believe it
She's like no other
Before you know it you'll be on your knees
(You'll be down on your knees)
She's an easy lover
She'll take your heart but you won't feel it
She's like no other
And I'm just trying to make you see
(Trying to make you see, yeah)
She's an easy lover
She'll get a hold on you, believe it
(Get a hold on you)
Like no other
Before you know it you'll be on your knees
(You'll be on your knees)
She's an easy lover
She'll take your heart but you won't feel it
(You won't feel it)
She's like no other
And I'm just trying to make you see
(Trying to make you see)

She's an easy lover
She'll get a hold on you, believe it...","pop, rock, 80s, classic rock, new wave"
12,13,"""Can't Fight This Feeling""",REO Speedwagon,"54 ContributorsCan’t Fight This Feeling Lyrics“Can’t Fight This Feeling” is a power ballad performed by the American rock band REO Speedwagon. The single remained at the top of the Billboard Hot 100 chart for three consecutive weeks from March 9 to March… Read More 
Oh, I can't fight this feeling any longer
And yet, I'm still afraid to let it flow
What started out as friendship has grown stronger
I only wish I had the strength to let it show
I tell myself that I can't hold out forever
I said there is no reason for my fear
'Cause I feel so secure when we're together
You give my life direction, you make everything so clear

And even as I wander, I'm keeping you in sight
You're a candle in the window on a cold, dark winter's night
And I'm getting closer than I ever thought I might

And I can't fight this feeling anymore
I've forgotten what I started fighting for
It's time to bring this ship into the shore
And throw away the oars, forever
'Cause I can't fight this feeling anymore
I've forgotten what I started fighting for
And if I have to crawl upon the floor
Come crashing through your door
Baby, I can't fight this feeling anymore

My life has been such a whirlwind since I saw you
I've been running 'round in circles in my mind
And it always seems that I'm following you, girl
'Cause you take me to the places that, alone, I'd never find

And even as I wander, I'm keeping you in sight
You're a candle in the window on a cold, dark winter's night
And I'm getting closer than I ever thought I might

And I can't fight this feeling anymore
I've forgotten what I started fighting for
It's time to bring this ship into the shore
And throw away the oars, forever
'Cause I can't fight this feeling anymore
I've forgotten what I started fighting for
And if I have to crawl upon the floor
Come crashing through your door
Baby, I can't fight this feeling anymore","classic rock, rock, 80s, soft rock, hard rock"
13,14,"""We Built This City""",Starship,"71 ContributorsWe Built This City Lyrics“We Built This City” was a huge hit for Starship, reaching number one on the charts in the U.S., Canada, and Australia, as well as receiving a Grammy nomination.
The lyrics, as originally written, were… Read More 
We built this city
We built this city on rock and roll
Built this city
We built this city on rock and roll

Say you don't know me
Or recognize my face
Say you don't care who goes
To that kind of place
Knee deep in the hoopla
Sinking in your fight
Too many runaways
Eating up the night

Marconi plays the mamba
Listen to the radio, don't you remember?
We built this city
We built this city on rock and roll

We built this city
We built this city on rock and roll
Built this city
We built this city on rock and roll

Someone always playing
Corporation games
Who cares? They're always changing
Corporation names
We just want to dance here
Someone stole the stage
They call us irresponsible
Write us off the page

Marconi plays the mamba
Listen to the radio, don't you remember?
We built this city
We built this city on rock and roll

We built this city
We built this city on rock and roll
Built this city
We built this city on rock and roll

It's just another Sunday
In a tired old street
Police have got the chokehold, oh
Then we just lost the beat

Who counts the money
Underneath the bar
Who rides the wrecking ball
Into our guitars
Don't tell us you need us
'Cause we're the ship of fools
Looking for America
Coming through your schools

I'm looking out over that Golden Gate bridge
On another gorgeous sunny Saturday
And I'm seeing that bumper to bumper traffic
Don't you remember? ('Member, 'member)
It's your favorite radio station
In your favorite radio city
The city by the bay, the city that rocks
The city that never sleeps

Marconi plays the mamba
Listen to the radio, don't you remember?
We built this city
We built this city on rock and roll

We built this city
We built this city on rock and roll
Built this city
We built this city on rock and roll

Built this city (ooh-hoo)
We built this city on rock and roll
Built this city
We built this city on rock and roll

We built, we built this city, yeah
(Built this city) We built, we built this city
We built, we built this city, yeah
(Built this city) We built, we built this city
We built, we built this city, yeah
(Built this city) We built, we built this city
We built, we built this city, yeah
(Built this city) We built, we built this city
We built, we built this city, yeah","80s, rock, classic rock, pop, soft rock"
14,15,"""The Power of Love""",Huey Lewis and the News,"47 ContributorsTranslationsDeutschThe Power of Love Lyrics“The Power of Love”, also called “Power of Love”, is a 1985 single by Huey Lewis and the News, written for and featured in the 1985 blockbuster film Back to the Future (where Huey Lewis himself makes a… Read More 
The power of love is a curious thing
Make a one man weep, make another man sing
Change a hawk to a little white dove
More than a feeling; that's the power of love

Tougher than diamonds, rich like cream
Stronger and harder than a bad girl's dream
Make a bad one good, mmm, make a wrong one right
Power of love'd keep you home at night

You don't need money, don't take fame
Don't need no credit card to ride this train
It's strong and it's sudden and it's cruel sometimes
But it might just save your life
That's the power of love
That's the power of love

First time you feel it, it might make you sad
Next time you feel it, it might, mmm, make you mad
But you'll be glad, baby, when you've found
That's the power, makes the world go 'round

And it don't take money, don't take fame
Don't need no credit card to ride this train
It's strong and it's sudden, it can be cruel sometimes
But it might just save your life

They say that all in love is fair
Yeah, but you don't care
But you'll know what to do (You'll know what to do)
When it gets hold of you
And with a little help from above
You'll feel the power of love
Feel the power of love
Can you feel it?
Hmm, hmm


It don't take money and don't take fame
Don't need no credit card to ride this train
Tougher than diamonds and stronger than steel
You won't feel nothin' 'til you feel
You feel the power, just feel the power of love
That's the power, that's the power of love

You feel the power of love
You feel the power of love
Feel the power of love","80s, rock, classic rock, pop, Pop-Rock"
15,16,"""Don't You (Forget About Me)""",Simple Minds,"69 ContributorsDon’t You (Forget About Me) LyricsWritten by Keith Forsey and Steve Schiff, Simple Minds' “Don’t You (Forget About Me)” was released as a single February 20, 1985 and was featured as the main theme of the classic 1985 teen film The Breakfast… Read More 
Hey, hey, hey, hey
Ooh, woah

Won't you come see about me?
I'll be alone, dancing, you know it, baby
Tell me your troubles and doubts
Giving me everything inside and out and
Love's strange, so real in the dark
Think of the tender things that we were working on
Slow change may pull us apart
When the light gets into your heart, baby

Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

Will you stand above me?
Look my way, never love me
Rain keeps falling, rain keeps falling
Down, down, down
Will you recognize me?
Call my name or walk on by
Rain keeps falling, rain keeps falling
Down, down, down, down

Hey, hey, hey, hey
Ooh, whoa

Don't you try and pretend
It's my feeling we'll win in the end
I won't harm you or touch your defenses
Vanity, insecurity, ah
Don't you forget about me
I'll be alone, dancing, you know it, baby
Goin' to take you apart
I'll put us back together at heart, baby

Don't you forget about me
Don't, don't, don't, don't
Don't you forget about me

As you walk on by
Will you call my name?
As you walk on by
Will you call my name?
When you walk away
Or will you walk away?
Will you walk on by?
Come on, call my name
Will you call my name?

I say, la, la-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
La-la-la-la, la-la-la-la
La-la-la-la-la-la-la-la-la-la
When you walk on by
And you call my name
When you walk on by","new wave, 80s, rock, pop, alternative"
16,17,"""Cherish""",Kool & the Gang,"19 ContributorsCherish LyricsCherish was the third single released from Kool & the Gang’s album Emergency.
The song peaked at #2 on the Billboard Hot 100, topped Billboard’s R&B Singles chart for a week in September of 1985 and topped… Read More 
Let's take a walk together near the ocean shore
Hand in hand, you and I
Let's cherish every moment we have been given
For time is passing by
I often pray before I lay down by your side
If you receive your calling before I awake
Could I make it through the night?

Cherish the love we have
We should cherish the life we live (oh)
Cherish the love, cherish the life, cherish the love

The world is always changing, nothing stays the same
But love will stand the test of time
The next life that we live in remains to be seen
Will you be by my side
I often pray before I lay down by your side
And if you receive your calling before I awake
Could I make it through the night?

Cherish the love we have
We should cherish the life we live (Baby, yeah)
Cherish the love, cherish the life, cherish the love

Cherish the love we have
(Let's cherish every moment we have together)
For as long as we both shall live
(Hand in hand, you and I)
Cherish the love, cherish the life, cherish the love

Cherish the love
Cherish the life

Cherish the love we have
We should cherish the life we live
Cherish the love, cherish the life, cherish the love
Cherish the love we have
For as long as we both shall live
Cherish the love, cherish the life, cherish the love

Cherish the love we have
(Let's cherish every moment we have together)
We should cherish the life we live
(Hand in hand, you and I)
Cherish the love, cherish the life, cherish the love","funk, soul, Disco, 70s, 80s"
17,18,"""St. Elmo's Fire (Man in Motion)""",John Parr,"31 ContributorsSt. Elmo’s Fire (Man in Motion) Lyrics“St. Elmo’s Fire” is the theme song for the 1985 film of the same name. It features members of the bands Toto, Mr. Mister and REO Speedwagon as session musicians.
Man In Motion was the name of the two-year… Read More 
Growin' up
You don't see the writing on the wall
Passin' by
Movin' straight ahead, you knew it all
But maybe sometime if you feel the pain
You'll find you're all alone, everything has changed

Play the game
You know you can't quit until it's won
Soldier on
Only you can do what must be done
You know in some way you're a lot like me
You're just a prisoner
And you're trying to break free

I can see a new horizon
Underneath the blazin' sky
I'll be where the eagle's flyin' higher and higher
Gonna be a man in motion
All I need is a pair of wheels
Take me where my future's lyin', St. Elmo's Fire
Ooh-ooh-ooh-ooh

Burnin' up
Don't know just how far that I can go (Just how far I go)
Soon be home
Only just a few miles down the road
I can make it, I know I can
You broke the boy in me
But you won't break the man

I can see a new horizon
Underneath the blazin' sky
I'll be where the eagle's flyin' higher and higher
Gonna be a man in motion
All I need is a pair of wheels
Take me where my future's lyin', St. Elmo's Fire

I can climb the highest mountain
Cross the wildest sea
I can feel St. Elmo's fire burnin' in me
Burnin' in me

Just once in his life, a man has his time
And my time is now, I'm coming alive

I can hear the music playin'
I can see the banners fly
Feel like a man again, I'll hold my head high
Gonna be a man in motion
All I need is a pair of wheels
Take me where my future's lyin', St. Elmo's fire
I can see a new horizon
Underneath the blazin' sky
I'll be where the eagle's flyin' higher and higher
Gonna be a man in motion
All I need is a pair of wheels
Take me where my future's lyin', St. Elmo's Fire

I can climb the highest mountain
Cross the wildest sea
I can feel St. Elmo's fire burnin' in me
Burnin'
Burnin' in me
I can feel it burnin'
Ooh, burnin' inside of me","rock, 80s, classic rock, british, pop"
18,19,"""The Heat Is On""",Glenn Frey,"8 ContributorsThe Heat Is On Lyrics
The heat is on
On the street
Inside your head
On every beat
And the beat's so loud
Deep inside
The pressure's high
Just to stay alive
'Cause the heat is on
Woo!

Oh, ooh-oh-ho
Oh, ooh-oh-ho
Caught up in the action
I've been looking out for you
Oh, ooh-oh-ho
Oh, ooh-oh-ho
Tell me, can you feel it?
Tell me, can you feel it?
Tell me, can you feel it?

The heat is on
The heat is on
The heat is on
Oh, it's on the street
The heat is on

Oh, ooh-oh-ho
Oh, ooh-oh-ho
Caught up in the action
I've been looking out for you
Oh, ooh-oh-ho
Oh, ooh-oh-ho
Tell me, can you feel it?
Tell me, can you feel it?
Tell me, can you feel it?

The heat is on (Yeah!)
The heat is on (Oh, yeah)
The heat is on (Burnin', burnin', burnin')
It's on the street (Woo hoo)
The heat is on

The shadow's high
On the darker side
Behind the doors
It's a wilder ride
You can make a break
You can win or lose
That's a chance you take
When the heat's on you
And the heat is on

Oh, ooh-oh-ho
Oh, ooh-oh-ho
Caught up in the action
I've been looking out for you
Oh, ooh-oh-ho
Oh, ooh-oh-ho
Tell me, can you feel it?
Tell me, can you feel it?
Tell me, can you feel it?

The heat is on (Yeah!)
The heat is on (Oh, yeah)
The heat is on (Burnin', burnin', burnin')
It's on the street (Woo hoo)

The heat is on (I can feel the fire)
It's on the street (Flames are burnin' higher)
The heat is on (Baby, can't you feel it?)
The heat is on (Woo hoo)
The heat is on (I can feel the fire)
The heat is on (Flames are burnin' higher)...","80s, classic rock, rock, singer-songwriter, soft rock"
19,20,"""We Are the World""",USA for Africa,"106 ContributorsTranslationsΕλληνικάWe Are the World LyricsAfter the success of the collaborative UK charity single “Do They Know It’s Christmas” in late 1984, which raised $24 million for Ethiopia, Harry Belafonte was inspired to contact Lionel Richie, Michael… Read More 
There comes a time when we heed a certain call
When the world must come together as one
There are people dying
Oh, and it's time to lend a hand to life
The greatest gift of all

We can't go on pretending day by day
That someone, somewhere will soon make a change
We are all a part of God's great big family
And the truth, you know
Love is all we need

We are the world, we are the children
We are the ones who make a brighter day
So let's start giving
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me

Well, send them your heart so they'll know that someone cares
And their lives will be stronger and free
As God has shown us by turning stone to bread
And so we all must lend a helping hand

We are the world, we are the children
We are the ones who make a brighter day
So let's start giving
Oh, there's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me

When you're down and out, and there seems no hope at all
But if you just believe, there's no way we can fall
Well, well, well
Let us realize, oh, that a change can only come
When we stand together as one (Yeah, yeah, yeah, yeah!)

We are the world, we are the children
We are the ones who make a brighter day
So let's start giving
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me

We are the world, we are the children
We are the ones who make a brighter day
So let's start giving
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me

We are the world (We are the world)
We are the children (Are the children)
We are the ones who make a brighter day
So let's start giving (So let's start giving)
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me
All right, let me hear you

We are the world (We are the world)
We are the children (Said we are the children)
We are the ones who make a brighter day
So let's start giving (Let's start giving)
There's a choice we're making
We're saving our own lives
It's true, we'll make a finer day
Just you and me
Come on, y'all, let me hear you

We are the world (We are the world)
We are the children (We are the children)
We are the ones who make a brighter day
So let's start giving (So let's start giving)
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me, yeah, yeah

We are the world (We are the world)
We are the children (We are the children)
We are the ones who make a brighter day
So let's start giving (So let's start giving)
There's a choice we're making
Yeah, we're saving our own lives
It's true, we'll make a better day
Just you and me (Yeah, yeah, whoa-oh, oh-oh)

We are the world (Are the world)
We are the children (Are children)
We are the ones who make a brighter day
So let's start givin' (So let's start giving)
There's a choice we're makin' (Ahh)
We're savin' our own lives (Ahh)
It's true, we'll make a better day (Ahh)
Just you and me

We are the world (We are the world)
We are the children (Yes, sir)
We are the ones who make a brighter day
So let's start giving
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me, woo-hoo!

We are the world (Good God)
We are the children
We are the ones who make a brighter day
So let's start giving (All right, did you hear what I said?)
There's a choice we're making
We're saving our own lives
It's true, we'll make a better day
Just you and me","pop, 80s, rock, charity, USA"
20,21,"""Shout""",Tears for Fears,"55 ContributorsTranslationsFrançaisShout Lyrics“Shout” was released as a single in 1984 and is the first song on Tears for Fears' second album, Songs from the Big Chair. It was no. 1 on the Billboard Hot 100 for 3 weeks in August 1985 and remains one of… Read More 
Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on
Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on

In violent times
You shouldn't have to sell your soul
In black and white
They really, really ought to know
Those one-track minds
That took you for a working boy
Kiss them goodbye
You shouldn't have to jump for joy
You shouldn't have to

Shout, shout, let it all out (Jump for joy)
These are the things I can do without
Come on
I'm talking to you, come on

They gave you life
And in return, you gave them hell
As cold as ice
I hope we live to tell the tale
I hope we live to

Shout, shout, let it all out (Tell the tale)
These are the things I can do without
Come on
I'm talking to you, come on
Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on


Shout, shout, let it all out (Let it all out)
These are the things I can do without
Come on
I'm talking to you, come on

And when you've taken down your guard
If I could change your mind
I'd really love to break your heart
I'd really love to

Shout, shout, let it all out (Break your heart)
These are the things I can do without (Break your heart)
Come on (ReaIly love to break your heart)
I'm talking to you, come on
Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, so come on


Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you, come on
(They really, really ought to know)
Shout, shout, let it all out
(They really, really ought to know)
These are the things I can do without
(They really, really ought)
Come on
(They really, really ought to know)
I'm talking to you, come on

Shout, shout, let it all out
(I'd really love to break your heart)
These are the things I can do without
(I'd really love to break your heart)
Come on
I'm talking to you, so come on
Shout, shout, let it all out
These are the things I can do without
Come on
I'm talking to you","new wave, 80s, synth pop, pop, rock"
21,22,"""Part-Time Lover""",Stevie Wonder,"21 ContributorsPart-Time Lover Lyrics“Part-Time Lover” was released as the lead single from Stevie Wonder’s 1985 album In Square Circle. It tells a story of undercover lovers, who hide their infidelity from their partners, only to find out in… Read More 
Call up, ring once, hang up the phone
To let me know you made it home
Don't want nothing to be wrong with part-time lover
If she's with me, I'll blink the lights
To let you know tonight's the night
For me and you, my part-time lover

We are undercover passion on the run
Chasing love up against the sun
We are strangers by day, lovers by night
Knowing it's so wrong, but feeling so right

If I'm with friends and we should meet
Just pass me by, don't even speak
Know the word's ""discreet"" with part-time lovers
But if there's some emergency
Have a male friend to ask for me
So then she won't peek, it's really you, my part-time lover

We are undercover passion on the run
Chasing love up against the sun
We are strangers by day, lovers by night
Knowing it's so wrong, but feeling so right

Da-da-da-da-da-da, da-da-da-da-da, da-da-da-da-pa-da-da-da
(Part-time lovers)
De-hee, da-pa-da-da-da-da, dadadadadadada, pa-da-da-da, pa-pa-da-pa-pa-pa-pa-da-da-da
(Part-time lovers)

We are undercover passion on the run, yeah
Chasing love up against the sun
We are strangers by day, lovers by night
Knowing it's so wrong, but feeling so right

I've got something that I must tell
Last night someone rang our doorbell
And it was not you, my part-time lover
And then a man called our exchange
But didn't want to leave his name
I guess that two can play the game
Of part-time lovers
You and me, part-time lovers
But, she and he, part-time lovers

*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)
*Scatting*
(Part-time lovers)","soul, funk, motown, pop, rnb"
