Unnamed: 0,No.,Title,Artist(s),lyrics,genres
69,70,"""Adult Education""",Daryl Hall & John Oates,"25 ContributorsAdult Education Lyrics“Adult Education” was one of two new songs recorded for Hall & Oates compilation Rock n' Soul Part 1. In spring 1984, it became a top 10 hit in the US, The Netherlands & Belgium and also charted in Canada… Read More 
Afternoon in the homeroom
They're about to let you go
And the locker slam on the plan
You had tonight
You've been messin' around with a boyfriend
Maybe better left alone
There's a wise guy that you know could
Put you right
In the lot the boy that's idling by
Doesn't rev your heart
Cause it's only lonely spots
He shares with you
And long halls and the gray walls
Are gonna split apart
Believe it or not
There's life after high school
And that's why

The student body got a bad reputation
(Oh, yeah, oh, yeah)
What they need is adult education
Back to school, it's a bad situation
(Oh, yeah, oh, yeah)
What you want is an adult education
Oh, yeah

The teacher don't know about how to deal
With the student body (huh, huh)
And the underclassmen are flashing
Hot and cool (huh, huh)
But your girlfriends care
About what you wear
And talkin about it (huh, huh)
Believe it or not
There's life after high school (huh, huh)
That's right

The student body got a bad reputation
(Oh, yeah, oh, yeah)
What they need is adult education
You go back to school, it's a bad situation
(Oh, yeah, oh, yeah)
What you want is an adult education
Oh, yeah

They're calling it preparation (huh, huh)
You're waiting for a separation
You're nothing but another odd number (huh, huh)
Memories that you won't remember
So you got a little education (huh, huh)
And a lot of dedication
But you want a little night school (huh, huh)
Maybe some of it'll rub off on ya
The boys are busy in the mirrors (huh, huh)
Trying to imitate their heroes
You make it with a false surrender (huh, huh)
More memories you won't remember
The senior with the Junior Miss (huh, huh)
I wonder what the junior wishes
That she could graduate to adult (huh, huh)
That she could graduate to adult kisses

Adult education
Adult education
Adult education
It's a bad situation
Adult education
Adult, adult
Adult, adult education
Adult education
Oh yeah, oh yeah
Oh yeah, oh yeah

Adult, adult
Adult, adult
Adult, adult
Adult, adult
Adult, adult, adult
Adult, adult, adult
Adult, adult, adult
Adult, adult, adult","80s, pop, soft rock, classic rock, rock"
70,71,"""They Don't Know""",Tracey Ullman,"10 ContributorsThey Don’t Know LyricsThey Don’t Know was originally sung by Kirsty MacColl in 1979.
Tracey Ullman’s version peaked at #8 on the Billboard Hot 100 in 1984. It also peaked at #11 on Billboard’s Adult Contemporary chart.
You've been around for such a long time now
Oh, maybe I could leave you, but I don't know how
And why should I be lonely every night
When I can be with you
Oh, yes, you make it right

And I don't listen to the guys who say
That you're bad for me and I should turn you away
Cause they don't know 'bout us
And they've never heard of love

I get a feeling when I look at you
Wherever you go now, I wanna be there too
They say we're crazy but I just don't care
And if they keep on talking still they get nowhere

So I don't mind if they don't understand
When I look at you, when you hold my hand
Cause they don't know 'bout us
And they've never heard of love

Why should it matter to us if they don't approve
We should just take our chances
While we've got nothing to lose



Baby!
There's no need for living in the past
Now I've found good loving, gonna make it last
I tell the others ""don't bother me""
Cause when they look at you
They don't see what I see

No, I don't listen to their wasted lines
Got my eyes wide open and I see the signs
Cause they don't know 'bout us
And they've never heard of love
No, I don't listen to their wasted lines
Got my eyes wide open and I see the signs
Cause they don't know 'bout us
And they've never heard of love
No, I don't listen to their wasted lines
Got my eyes wide open and I see the signs
Cause they don't know 'bout us
And they've never heard of love","pop, 80s, female vocalists, british, new wave"
71,72,"""An Innocent Man""",Billy Joel,"20 ContributorsAn Innocent Man LyricsNoted as an homage to Ben E. King and The Drifters, “An Innocent Man” is title track from the 1983 hit album by Billy Joel. It reached #10 on the Billboard Hot 100 chart, the third consecutive top 10 single… Read More 
Some people stay far away from the door
If there's a chance of it opening up
They hear a voice in the hall outside
And hope that it just passes by
Some people live with the fear of a touch
And the anger of having been a fool
They will not listen to anyone
So nobody tells them a lie

I know you're only protecting yourself
I know you're thinking of somebody else
Someone who hurt you

But I'm not above making up for the love
You've been denying you could ever feel
I'm not above doing anything
To restore your faith if I can
Some people see through the eyes of the old
Before they ever get a look at the young
I'm only willing to hear you cry
Because I am an innocent man

I am an innocent man
Oh, yes I am

Some people say they will never believe
Another promise they hear in the dark
Because they only remember too well
They heard somebody tell them before
Some people sleep all alone every night
Instead of taking a lover to bed
Some people find that it's easier to hate
Then to wait anymore

I know you don't wanna hear what I say
I know you're gonna keep turning away
But I've been there

And if I can survive I can keep you alive
I'm not above going through it again
I'm not above being cool for a while
If you're cruel to me, I'll understand
Some people run from a possible fight
Some people figure they can never win
And although this is a fight I can lose
The accused is an innocent man

I am an innocent man
Oh, yes I am
An innocent man

You know you only hurt yourself out of spite
I guess you'd rather be a martyr tonight
That's your decision

But I'm not below anybody I know
If there's a chance of resurrecting a love
I'm not above going back to the start
To find out where the heartache began
Some people hope for a miracle cure
Some people just accept the world as it is
But I'm not willing to lay down and die
Because I am an innocent man

I am an innocent man
Oh, yes I am
An innocent man

Oh ho ho ho","classic rock, singer-songwriter, rock, pop, piano"
72,73,"""Cruel Summer""",Bananarama,"34 ContributorsCruel Summer LyricsReleased in 1983, Cruel Summer was one of British girl pop group Bananarama’s most successful singles, peaking at #8 in the United Kingdom. Its greatest accomplishment however came internationally, when it… Read More 
Hot summer streets and the pavements are burning, I sit around
Trying to smile, but the air is so heavy and dry
Strange voices are saying (What did they say?)
Things I can't understand
It's too close for comfort, this heat has got right out of hand

It's a cruel
(Cruel), cruel summer
Leaving me here on my own
It's a cruel (It's a cruel), cruel summer
Now you're gone

The city is crowded, my friends are away and I'm on my own
It's too hot to handle so I gotta get up and go

It's a cruel
(Cruel), cruel summer
Leaving me here on my own
It's a cruel (It's a cruel), cruel summer
Now you're gone
You're not the only one

It's a cruel
(Cruel), cruel summer
(Leaving me) Leaving me here on my own
It's a cruel (It's a cruel), cruel summer
Now you're gone


It's a cruel, cruel summer
Leaving me here on my own
It's a cruel, cruel summer
Now you're gone
You're not the only one

It's a cruel
(Cruel), cruel summer
(Leaving me) Leaving me here on my own
It's a cruel (It's a cruel), cruel summer
Now you're gone
You're not the only one

It's a cruel
(Cruel), cruel summer
(Leaving me) Leaving me here on my own
It's a cruel (It's a cruel), cruel summer","80s, pop, female vocalists, new wave, dance"
73,74,"""Dance Hall Days""",Wang Chung,"23 ContributorsDance Hall Days Lyrics“Dance Hall Days” is one of Wang Chung’s most popular and best known hit singles. It was released in 1984 on the album Points on the Curve. This was their only song to make the Top 75 charts in the UK… Read More 
Take your baby by the hand
And make her do a high handstand
And take your baby by the heel
And do the next thing that you feel

We were so in phase
In our dance hall days
We were cool on craze
When I, you, and everyone we knew
Could believe, do, and share in what was true
Oh, I said

Dance hall days, love

Take your baby by the hair
And pull her close and there, there, there
And take your baby by the ears
And play upon her darkest fears

We were so in phase
In our dance hall days
We were cool on craze
When I, you, and everyone we knew
Could believe, do, and share in what was true
Oh, I said

Dance hall days, love
Dance hall days
Dance hall days, love

Take your baby by the wrist
And in her mouth, an amethyst
And in her eye, two sapphires blue
And you need her, and she needs you

And you need her, and she needs you
And you need her, and she needs you
And you need her, and she needs you
And you need her
And she needs you

We were so in phase
In our dance hall days
We were cool on craze
When I, you, and everyone we knew
Could believe, do, and share in what was true
Oh, I said

Dance hall days, love

Dance hall days, love
Dance hall days
Dance hall days, love
Dance hall days
Dance hall days, love
Dance hall days
Dance hall days, love","new wave, 80s, pop, british, pop rock"
74,75,"""Give It Up""",KC and the Sunshine Band,"22 ContributorsGive It Up Lyrics“Give It Up” is a song by American disco group KC and the Sunshine Band, although it was simply credited as KC in many countries, including the US.
Bass player Rick Finch, who was heavily involved in the… Read More 
Everybody wants you
Everybody wants your love
I'd just like to make you mine, all mine

Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up
Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up

Everybody sees you
Everybody looks and stares
I'd just like to make you mine, all mine

Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up
Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up

Give it up

Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up
Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up

Everybody wants you
Everybody wants your love
I'd just like to make you mine, all mine

Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up
Na-na, na-na, na-na, na-na, na, na, now
Baby, give it up
Give it up
Baby, give it up

Can you give it, can you give it, give it up?
Come on, baby, I need your love
Give it up, give it up, baby
Give it up
Do you know I want it, baby?
Come on, baby, I want your love
Give it up, give it up, baby
Give it up
Give it up, some of your love
Come on and play the game of love
Give it up, give it up, baby
Give it up
Everybody is in need, give it up
Come on, baby, I need your love
Give it up, give it up, baby
Give it up
Can I touch you? Can I love you?
Come on, baby, baby, I love you
Give it up, give it up, baby
Give it up
Can you give it, give it up?
Come on, baby, give me your love
Give it up, give it up, baby
Give it up
Don't you know I want your love?
Come on, baby, I need your love
Give it up, give it up…","Disco, funk, 70s, dance, pop"
75,76,"""I'm So Excited""",The Pointer Sisters,"24 ContributorsI’m So Excited LyricsCollaboratively written by the Pointer Sisters and Trevor Lawrence, and led by sister Anita Pointer, the song was originally recorded for, and appeared on, the Sisters' 1982 album So Excited! Upon its initial… Read More 
Tonight's the night we're gonna make it happen
Tonight, we'll put all other things aside
Give in this time and show me some affection
We're going for those pleasures in the night

I want to love you, feel you
Wrap myself around you
I want to squeeze you, please you
I just can't get enough
And if you move real slow, I'll let it go

I'm so excited, and I just can't hide it
I'm about to lose control, and I think I like it
I'm so excited, and I just can't hide it
And I know, I know, I know, I know
I know I want you

We shouldn't even think about tomorrow
Sweet memories will last a long, long time
We'll have a good time, baby, don't you worry
And if we're still playing 'round, boy, that's just fine

Let's get excited, we just can't hide it
I'm about to lose control and I think I like it
I'm so excited, and I just can't hide it
I know, I know, I know, I know
I know I want you, I want you, I want you


Oh boy, I want to love you, feel you
Honey, wrap myself around you
I want to squeeze you, please you
No, I just can't get enough
And if you move real slow, I'll let it go

I'm so excited, and I just can't hide it
I'm about to lose control and I think I like it
I'm so excited, and I just can't hide it
I know, I know, I know, I know
I know I want you, want you

I'm so excited (Look what you do to me)
And I just can't hide it (You’ve got me burning up)
I'm about to lose control and I think I like it (Oh, oh, oh, oh, ow!)
I'm so excited (How did you get to me?)
And I can't deny it (I’ve got to give it up)
I know (Oh, oh, oh, oh ow!)
I know I want you
I'm so excited (Look what you do to me)
Oh, boy (You’ve got me burning up)
Oh, oh, oh, oh, ow!
I'm so excited
(How did you get to me?)
Look at me (I’ve got to give it up)
Oh, oh, oh, oh ow!
I'm so excited
(Look what you do to me, you’ve got me burning up)
Oh, oh, oh, oh, ow!","Disco, pop, soul, 80s, female vocalists"
76,77,"""I Still Can't Get Over Loving You""",Ray Parker Jr.,"5 ContributorsI Still Can’t Get Over Loving You LyricsI'm all confused and I don't know what to do
'Cause I still can't get over loving you
I've had time, but I can't get you off my mind
No, I still can't get over loving you
Every time I run into your friends
I just have to ask them with who and where you've been
And when they tell me what I really didn't wanna know
It only breaks my heart, makes me want you more
When I hear your name, I get more insane
'Cause I still can't get over loving you
I can't turn you loose, though I know it's self-abuse
I still can't get over loving you
I tried to get involved with someone new
But it's just no use 'cause I expect them to be like you
Baby, I don't know what I'm gonna do
'Cause every girl I date resembles you
Oh, help me, baby, I'm going crazy
I still can't get over loving you
No, it's tearing my heart apart
'Cause I still can't get over loving you
Girl, I'm so sad
And it hurts me so bad knowing you're with someone else
(Someone else)
And though I have no right to be, I'm filled with jealousy
'Cause I want you for myself
I'm not blaming you

Oh baby, it's not your fault
If you don't feel the way I do
And even though I wish that you still loved me
It still won't change the way I feel for you
Girl, I can't forget, it's not over yet
I still can't get over loving you
Every breath you take, I'll be watching you, girl
'Cause I still can't get over loving you
Mmmm
(Loving you.) There's no way that this thing is through
No, no.  (I still can't get over loving you.)
Not yet, I ain't through loving you
I'm getting mad, girl.  (Loving you.)
Don't you ever try to leave, no, no
(I still can't get over loving you.) 'Cause it'll be the last thing you'll ever do
Ow!
Loving you.  Oooh, oooh, oooh, oooh
I still can't get over loving you
Loving you
I still can't get over loving you","80s, pop, Soundtrack, american, ghostbusters"
77,78,"""Thriller""",Michael Jackson,"198 ContributorsTranslationsPortuguêsEspañolРусский (Russian)bosanskiDeutschThriller Lyrics“Thriller,” known for having what is arguably the most significant music video (and dance moves) in pop culture, is the seventh and final single from Michael Jackson’s Thriller album.
The original name for… Read More 
It's close to midnight
And something evil's lurking in the dark
Under the moonlight
You see a sight that almost stops your heart
You try to scream
But terror takes the sound before you make it
You start to freeze
As horror looks you right between the eyes
You're paralyzed

'Cause this is thriller, thriller night
And no one's gonna save you
From the beast about to strike
You know it's thriller, thriller night
You're fighting for your life inside a killer
Thriller tonight, yeah
Ooh

You hear the door slam
And realize there's nowhere left to run
You feel the cold hand
And wonder if you'll ever see the sun
You close your eyes
And hope that this is just imagination (Girl)
But all the while
You hear a creature creepin’ up behind
You're out of time

'Cause this is thriller, thriller night
There ain't no second chance
Against the thing with forty eyes, girl
Thriller (Ooh), thriller night
You're fighting for your life
Inside a killer, thriller tonight

Night creatures call
And the dead start to walk in their masquerade
There's no escaping the jaws of the alien this time
(They're open wide)
This is the end of your life, ooh

They're out to get you
There's demons closing in on every side (Ooh)
They will possess you
Unless you change that number on your dial
Now is the time
For you and I to cuddle close together, yeah
All through the night
I'll save you from the terror on the screen
I'll make you see

That this is thriller, thriller night
'Cause I can thrill you more
Than any ghoul would ever dare try
Thriller (Ooh), thriller night
So let me hold you tight
And share a killer, thriller, chiller
Thriller, here tonight
'Cause this is thriller, thriller night
Girl, I can thrill you more
Than any ghoul would ever dare try
Thriller (Ooh), thriller night
So let me hold you tight
And share a killer, thriller (Ow)

I'm gonna thrill you tonight
Darkness falls across the land
The midnight hour is close at hand
Creatures crawl in search of blood
To terrorize y'all's neighborhood (I'm gonna thrill you tonight)
And whosoever shall be found
Without the soul for getting down
Must stand and face the hounds of hell
And rot inside a corpse's shell
I'm gonna thrill you tonight
Thriller, ooh, babe (Thriller)
I'm gonna thrill you tonight (Thriller night)
Thriller, oh, darling (Oh, baby)
I'm gonna thrill you tonight (Thriller)
Ooh, babe (Thriller night)
I'm gonna thrill you tonight (Thriller)
Oh, darling (Oh, baby)
Thriller night, babe (Thriller night, babe)
Ooh
The foulest stench is in the air
The funk of forty thousand years (Thriller night, thriller)
And grisly ghouls from every tomb
Are closing in to seal your doom
And though you fight to stay alive
Your body starts to shiver (I'm gonna thrill you tonight)
For no mere mortal can resist
The evil of the thriller","pop, 80s, michael jackson, dance, funk"
78,79,"""Holiday""",Madonna,"35 ContributorsTranslationsPortuguêsItalianoHoliday Lyrics“Holiday” is Madonna’s third single, being the singer’s first mainstream hit; in the United States, it peaked at #16 on the Billboard Hot 100 — it was Madonna’s first single to enter the chart. The song was… Read More 
Holiday
Celebrate
Holiday
Celebrate

If we took a holiday
Took some time to celebrate
Just one day out of life
It would be, it would be so nice

Everybody spread the word
We're gonna have a celebration
All across the world
In every nation

It's time for the good times
Forget about the bad times, oh, yeah
One day to come together to release the pressure
We need a holiday

If we took a holiday (Ooh, ooh-hoo-ooh)
Took some time to celebrate (Come on, let's celebrate)
Just one day out of life (Holiday)
It would be, it would be so nice

If we took a holiday (Oh, yeah, oh, yeah)
Took some time to celebrate (Come on, let's celebrate)
Just one day out of life (Just one day out of life)
It would be, it would be so nice

You can turn this world around
And bring back all of those happy days
Put your troubles down
It's time to celebrate

Let love shine
And we will find
A way to come together, it can make things better
We need a holiday

If we took a holiday (Holiday)
Took some time to celebrate (Come on, let's celebrate)
Just one day out of life (Just one day out of life)
It would be, it would be so nice

Oh, yeah, oh, yeah
Come on, let's celebrate
We have got to get together

Holiday
Celebrate
Holiday
Celebrate

If we took a holiday (Oh, yeah, oh, yeah)
Took some time to celebrate (Come on, let's celebrate)
Just one day out of life (Holiday)
It would be, it would be so nice

Holiday (Oh yeah, oh yeah)
Celebrate (Come on, let's celebrate)
Holiday (Just one day out of life)
Celebrate (It would be so nice)
(Holiday) Holiday, celebration
(Celebrate) Come together in every nation
(Holiday) Holiday, celebration
(Celebrate) Come together in every nation
(Holiday)
(Celebrate)
(Holiday)
(Celebrate)

(Holiday) We've got to get together
(Celebrate) Take some time to celebrate
(Holiday) Just one day out of life
(Celebrate) It would be so nice

(Holiday) Holiday, celebration
(Celebrate) Come together in every nation
(Holiday) Holiday, celebration
(Celebrate) Come together in every nation
(Holiday) Holiday","pop, dance, female vocalists, 80s, electronic"
79,80,"""Breakin'... There's No Stopping Us""",Ollie & Jerry,"8 ContributorsBreakin’... There’s No Stopping Us Lyrics
Do it
Hold on

Out in the street, you don't survive by being weak
This is our time, walls were made for us to climb
Don't you try to lock us out
'Cause we're breakin' down the doors
And all we're prepared to fight
Yeah, yeah

There's no stoppin' us (No stoppin')
No one does it better (No one does it better)
There's no stoppin' us (No stoppin')
Really doesn't matter

Na, na, na, na, na
Na, na, na, na, na

Long overdue
No playin' game or being used
Something to prove
It's more than just a dream come true

We have waited far too long
For this moment to arrive
Hey, hey

There's no stoppin' us (No stoppin')
No one does it better (No one does it better)
There's no stoppin' us (No stoppin')
Really doesn't matter
There's no stoppin' us (No stoppin')
No one does it better (No one does it better than me and you)
There's no stoppin' us (No stoppin')
Really doesn't matter

Do it
Do it
Do it
Breakdance
Do it
Can you breakdance?

We have waited for too long
For this moment to arrive
Hey, hey

There's no stoppin' us (No stoppin')
No one does it better (No one does it better)
There's no stoppin' us (No stoppin')
Really doesn't matter
There's no stoppin' us (No stoppin')
No one does it better","electro, dance, old school, Breakdance, electro funk"
80,81,"""Nobody Told Me""",John Lennon,"23 ContributorsNobody Told Me LyricsThis song was initially recorded in 1977. John revisited the demo during the recording of Double Fantasy and it was eventually released posthumously on Milk and Honey. Originally, the song was intended to be… Read More 
...Three, four!

Well, everybody's talking, and no one says a word
Everybody's making love, and no one really cares
There's Nazis in the bathroom just below the stairs
Always something happening and nothing going on
There's always something cooking and nothing in the pot
They're starving back in China, so finish what you've got

Nobody told me there'd be days like these
Nobody told me there'd be days like these
Nobody told me there'd be days like these
Strange days indeed
Strange days indeed

Everybody's running, and no one makes a move
Well, everybody's a winner and nothing left to lose
There's a little yellow idol to the north of Kathmandu
Everybody's flying, and no one leaves the ground
Well, everybody's crying, and no one makes a sound
There's a place for us in movies, you just gotta lay around

Nobody told me there'd be days like these
Nobody told me there'd be days like these
Nobody told me there'd be days like these
Strange days indeed
Most peculiar mama

Everybody's smoking, and no one's getting high
Everybody's flying and never touch the sky
There's UFOs over New York, and I ain't too surprised

Nobody told me there'd be days like these
Nobody told me there'd be days like these
Nobody told me there'd be days like these
Strange days indeed
Most peculiar mama, roll!","classic rock, rock, singer-songwriter, british, pop"
81,82,"""Church of the Poison Mind""",Culture Club,"10 ContributorsChurch of the Poison Mind Lyrics
Desolate loving in your eyes
You used an' made my life so sweet
Step out like a God-found child
I saw your eyes across the street

Who would be the fool to take you
Be more than just kind?
Step into a life of maybe
Love is hard to find

In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
(In the church of the poison)

Watch me clinging to the beat
I had to fight to make it mine
That religion, you could sink it neat
Just move your feet an' you'll feel fine

Who would be the fool to maybe
Trick a kiss in time?
Who am I to say that's crazy?
Love will make you blind

In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
(In the church of the poison mind)

Ah, ah
Ah, ah
Ah, ah
Ah, ah


Desolate loving in your eyes
You used an' made my life so sweet
Step out like a God-found child
I saw your eyes across the street

Who would be the fool to take you
Be more than just kind?
Step into a life of maybe
Love is hard to find

In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind
(In the church of the poison mind)
In the church of the poison mind","80s, new wave, pop, british, synth pop"
82,83,"""Think of Laura""",Christopher Cross,"10 ContributorsThink of Laura Lyrics
(Hey Laura, Laura)
(Hey Laura, Laura)

Every once in a while, I'd see her smile
And she'd turn my day around
A girl with those eyes could stare through the lies
And see what your heart was saying

Think of Laura, but laugh, don't cry
I know she'd want it that way
Hey, yeah, when you think of Laura, but laugh, don't cry
I know she'd want it that way

A friend of a friend, a friend 'til the end
That's the kind of girl she was
Taken away so young
Taken away without a warning

Think of Laura, but laugh, don't cry
I know she'd want it that way
Hey, yeah, when you think of Laura, but laugh, don't cry
I know she'd want it that way

I know you, and you're here
In every day we live
I know her and well, she's here
I can feel her when I sing

Hey Laura, (Laura) where are you now?
Are you far away from here?
I don't think so
I think you're here taking our tears away

Think of Laura, but laugh, don't cry
I know she'd want it that way
Hey, yeah, when you think of Laura, but laugh, don't cry
I know she'd want it that way
Hey, yeah, well, I know she'd want it that way (Want it that way)
Hey, Laura (Laura) hey, Laura
I know she'd want it that way (Want it that way)
Hey, Laura (Laura)
Hey, Laura, I know you want it that way (Hey, Laura)","soft rock, 80s, pop, singer-songwriter, yacht rock"
83,84,"""Time Will Reveal""",DeBarge,"12 ContributorsTime Will Reveal Lyrics
What can I do?
To make you feel secure
Remove all your doubts
So that you know for sure
That you're the apple of my eye, girl
Fulfillment of my dream

Time will show the value
Of just what you mean to me
More precious than silver
More precious than diamond rings

Or anything that I could give you
It wouldn't mean a thing
If you didn't have my love
Beside you, there to guide you through
But ain't it good to know you do

I
I know just how you feel
But this time, love's for real
In time, it will reveal
That special love that's deep inside of us
Will all reveal in time
Oh

I tell you I love you
But you won't believe it's true
More precious than silver
More precious than diamond rings

Or anything that I could give you
It wouldn't mean a thing
If you didn't have my love
Beside you, there to guide you through
But ain't it good to know you do? Ah

I
I know just how you feel
But this time, love's for real
In time, it will reveal
That special love that's deep inside of us
Will all reveal in time
I
I know just how you feel
But this time, love's for real
In time, it will reveal
That special love that's deep inside of us
Will all reveal in time

Say, baby, yeah, baby

Or anything that I could give you
It wouldn't mean a thing
If you didn't have my love
Beside you, there to guide you through
But ain't it good to know you do, ah

I
I know just how you feel
But this time, love's for real
In time, it will reveal
That special love that's deep inside of us
Will all reveal in time

I
I know just how you feel
But this time, love's for real
In time, it will reveal
That special love that's deep inside of us
Will all reveal in time

I
I know just how you feel
So let your little heart lay down, my darling
In time, it will reveal
That special love that's deep inside of us
Will all reveal in time

I
I know just how you feel","80s, soul, motown, pop, Disco"
84,85,"""Wrapped Around Your Finger""",The Police,"44 ContributorsWrapped Around Your Finger Lyrics“Wrapped Around Your Finger” is the second UK and fourth US single from the 1983 blockbuster album Synchronicity. It is another observation on control and the empowered protégé, and features mythological and… Read More 
You consider me the young apprentice
Caught between the Scylla and Charybdis
Hypnotized by you if I should linger
Staring at the ring around your finger
I have only come here seeking knowledge
Things they would not teach me of in college
I can see the destiny you sold
Turn into a shining band of gold

I'll be wrapped around your finger
I'll be wrapped around your finger

Mephistopheles is not your name
I know what you're up to just the same
I will listen hard to your tuition
You will see it come to its fruition

I'll be wrapped around your finger
I'll be wrapped around your finger

Devil and the deep blue sea behind me
Vanish in the air, you'll never find me
I will turn your face to alabaster
When you find your servant is your master

Oh, you'll be wrapped around my finger
You'll be wrapped around my finger
You'll be wrapped around my finger
Ohh","rock, new wave, classic rock, 80s, pop"
85,86,"""Pink Houses""",John Cougar Mellencamp,"40 ContributorsPink Houses Lyrics“Pink Houses” was the second single released from the 1983 album Uh-Huh. It became his fourth of ten career US top 10 hits and Rolling Stone magazine ranked the single at #447 on their “500 Greatest Songs of… Read More 
Well, there's a black man with a black cat
Livin' in a black neighborhood
He's got an Interstate runnin' through his front yard
You know he thinks he's got it so good
And there's a woman in the kitchen
Cleanin' up the evenin' slop
And he looks at her and says, ""Hey, darlin'
I can remember when you could stop a clock""

Oh, but ain't that America for you and me?
Ain't that America, somethin' to see, baby?
Ain't that America, home of the free, yeah?
Little pink houses for you and me
Oh, yeah, for you and me (Hey)

Well, there's a young man in a T-shirt
Listen to a rockin', rollin' station
He's got greasy hair and greasy smile
He says, ""Lord, this must be my destination""
'Cause they told me when I was younger
Said, ""Boy, you're gonna be president""
But just like everything else, those old crazy dreams
Just kinda came and went

Oh, but ain't that America for you and me?
Ain't that America, somethin' to see, baby?
Ain't that America, home of the free, yeah?
Little pink houses for you and me
Oh, baby, for you and me


Well, there's people and more people
What do they know, know, know?
Go to work in some high rise
And vacation down at the Gulf of Mexico (Ooh yeah)
And there's winners and there's losers
But they ain't no big deal
'Cause the simple man, baby, pays the thrills
The bills, the pills that kill

Oh, but ain't that America for you and me?
Ain't that America, somethin' to see, baby?
Ain't that America, home of the free, yeah?
Little pink houses for you and me
Ooh, ooh yeah
Ain't that America for you and me?
Ain't that America, hey, well, somethin' to see, baby?
Ain't that America, oh, the home of the free?
Yeah, yeah, yeah, yeah, yeah, yeah, yeah
Little pink houses, baby, for you and me

Ooh yeah
Ooh yeah","rock, classic rock, singer-songwriter, 80s, pop"
86,87,"""Round and Round""",Ratt,"26 ContributorsRound and Round Lyrics“Round and Round” is the Ratt song. Their best known song, it shows off everything their early music was about: causing trouble and getting with women.
It’s one of the band’s oldest songs, written years… Read More 
Out on the streets, that's where we'll meet
You make the night, I always cross the line
Tightened our belts, abused ourselves
Get in our way, we'll put you on your shelf
Another day, some other way
We're gonna go, but then we'll see you again
I've had enough, we've had enough
Cold and vain, she said

""I knew right from the beginnin'
That you would end up winnin'
I knew right from the start
You'd put an arrow through my heart""

'Round and 'round
Well, love'll find a way, just give it time
'Round and 'round
What comes around goes around, I'll tell you why
Dig

Lookin' at you lookin' at me
The way you move, you know it's easy to see
The neon lights on me tonight
I've got a way, we're gonna prove it tonight
Like Romeo to Juliet
Time and time, I'm gonna make you mine
I've had enough, we've had enough
It's all the same, she said

""I knew right from the beginnin'
That you would end up winnin'
I knew right from the start
You'd put an arrow through my heart""

'Round and 'round
Well, love'll find a way, just give it time
'Round and 'round
What comes around goes around, I'll tell you why
Yeah


Out on the streets, that's where we'll meet
You make the night, I always cross the line
Tightened our belts, abused ourselves
Get in our way, we'll put you on your shelf

'Round and 'round
Well, love'll find a way, just give it time
'Round and 'round
What comes around goes around, I'll tell you why
'Round and 'round
Well, love'll find a way, just give it time (Time), time (Time), time (Time), time (Time), yeah
'Round and 'round
What comes around goes around
I'll tell you why, why, why, why
'Round and 'round","hard rock, Glam Metal, hair metal, heavy metal, 80s"
87,88,"""Head over Heels""",The Go-Go's,"15 ContributorsHead Over Heels Lyrics
Been running so long
I've nearly lost all track of time
In every direction
I couldn't see the warning signs
I must be losin' it
'Cause my mind plays tricks on me
It looked so easy
But you know, looks sometimes deceive
Been running so fast
Right from the starting line
No more connections
I don't need any more advice
One hand's just reaching out
And one's just hangin' on
It seems my weaknesses
Just keep going strong

Head over heels, where should I go?
Can't stop myself, out of control
Head over heels, no time to think
Looks like the whole world's out of sync

Been running so hard
When what I need is to unwind
The voice of reason
Is one I left so far behind
I've waited so long
So long to play this part
And just remembered
That I'd forgotten about my heart

Head over heels, where should I go?
Can't stop myself, out of control
Head over heels, no time to think
Looks like the whole world's out of sync


Head over heels, where should I go?
Can't stop myself, out of control
Head over heels, no time to think
Looks like the whole world's out of sync
Head over heels, where should I go?
Can't stop myself, out of control
Head over heels, no time to think
Looks like the whole world's out of sync
Head over heels, where should I go?
Can't stop myself, out of control
Head over heels, no time to think
Looks like the whole world's out of sync","new wave, 80s, female vocalists, pop, rock"
