Unnamed: 0,No.,Title,Artist(s),lyrics,genres
83,84,"""Backseat""",New Boyz featuring The Cataracs and Dev,"21 ContributorsBackseat LyricsLead single off of New Boyz studio album Too Cool To Care.
It reached #84 on the Us Billboard Hot 100
New Boyz

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me, do you wanna kick it
In the backseat? (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

You see them girls with them high heels they got this party poppin
This ain't no country club we 'bout to get this party rockin
You got girls that's with the band let's get on top and let me see it though
Wait not in here, we outta here, jump in my vehicle
Camaro, long stick, she just tryin to fuck comfortably
She like my orange Camaro, she said let's ride up and trick or treat
Like damn girl, damn girl, you fucks'n with the man girl
Like damn girl, damn girl, you fucks'n with the man girl

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me, do you wanna kick it
In the backseat? (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

Ay girl, what's up? All of this dancin gets you off, huh??
I noticed you because yo friends is freakin' star struck
And you got mo' of that, how you say it? Shy swag
Until you get it low, quit playin with yo' fine ass
I said don't try me baby, I'll make you hot trick
Let's do like Fishberg dancin, and shake this spot quick
Oh, you a good girl? It's cool, I play pretend, too
I heard you had a baby, you want a New Boy in you?

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me, do you wanna kick it
In the backseat? (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

I met a group of girls in a Escalade
I met a group of girls in a Escalade
Met a, met a group of girls in a Escalade
They came wit'chu and left with me
I met a group of girls in a Escalade
I met a group of girls in a Escalade
Met a, met a group of girls in a Escalade
They came wit'chu and left with me

Don't say a word just turn around and let me see
Girl you got some'n special, some'n special for me?
It's way too many suckers in the V.I.P
Valet got my car out front, tell me, do you wanna kick it
In the backseat? (I wanna get beside ya)
In the backseat (So I can be your backseat driver)
In the backseat (I wanna get beside ya)
In the backseat (So I can be your backseat driver)

Ha!!!!",
84,85,"""Headlines""",Drake,"240 ContributorsTranslationsEspañolHeadlines LyricsThis song features production from Drake’s frequent collaborators who’ve shaped his sound—Boi-1da and Noah “40″ Shebib. It was the first song that Drake dropped for his album  Take Care. He told MTV News:
I… Read More 
I might be too strung out on compliments
Overdosed on confidence
Started not to give a fuck and stopped fearin' the consequence
Drinkin' every night because we drink to my accomplishments
Faded way too long, I'm floatin' in and out of consciousness
And they sayin' I'm back, I'd agree with that
I just take my time with all this shit, I still believe in that
I had someone tell me I fell off, ooh, I needed that
And they want to see me pick back up, well, where'd I leave it at?
I know I exaggerated things, now I got it like that
Tuck my napkin in my shirt 'cause I'm just mobbin' like that
You know good and well that you don't want a problem like that
You gon' make someone around me catch a body like that
No, don't do it (Ayy), please don't do it (Ayy)
'Cause one of us goes in and we all go through it (Ayy)
And Drizzy got the money, so Drizzy gon' pay it
Those my brothers, I ain't even gotta say it
That's just something they know

They know, they know, they know
They know, they know, they know
They know, they know, they know
Yeah, they know, yeah
That the real is on the rise
Fuck them other guys
I even gave 'em a chance to decide
Now it's something they know
They know, they know, they know (Yeah)

I be yellin' out, ""Money over everything,"" money on my mind
Then she wanna ask when it got so empty
Tell her I apologize, happened over time
She says, ""They miss the old Drake,"" girl, don't tempt me
""If they don't get it, they'll be over you
That new shit that you got is overdue
You better do what you supposed to do""
I'm like, ""Why I gotta be all that?""
But still, I can't deny the fact that it's true
Listening to you expressin' all them feelings
Soap-opera rappers, all these niggas sound like all my children
And that's who you thinkin' is 'bout to come and make a killin'?
I guess it really is just me, myself, and all my millions
You know that they ain't even got it like that
You gon' hype me up and make me catch a body like that
'Cause I live for this, it isn't just a hobby like that
When they get my shit and play it, I ain't even gotta say it, they know

They know, they know, they know
They know, they know, they know
They know, they know, they know
Yeah, they know, yeah
That the real is on the rise
Fuck them other guys
I even gave 'em a chance to decide
Now it's something they know
They know, they know, they know

I be yellin' out, ""Money over everything,"" money on my mind
Mind, mind-mind
Tell 'em I apologize, it happened over time
Time, time-time
They know
They know, they know, they know
They know, they know, they know
They know, they know, they know (Yeah)","Hip-Hop, rap, rnb, hip hop, Canadian"
85,86,"""Best Thing I Never Had""",Beyoncé,"61 ContributorsBest Thing I Never Had Lyrics“Best Thing I Never Had” was released as the second single off of Beyoncé’s 2011 album 4 on June 1, 2011. It peaked at #4 on the US Hot R&B/Hip-Hop Songs chart. The midtempo ballad about karma and revenge… Read More 
What goes around comes back around, hey (My baby)
What goes around comes back around, hey (My, my, my baby)
I say, what goes around comes back around, hey, hey (My baby)
What goes around comes back around

There was a time I thought
That you did everything right
No lies, no wrong
Boy, I must've been out of my mind

So when I think of the time that I almost loved you
You showed your ass and I, I saw the real you
Thank God you blew it, I thank God I dodged the bullet, uh
I'm so over you, so baby, good lookin' out

I wanted you bad, I'm so through with that
'Cause honestly, you turned out to be the best thing I never had
You turned out to be the best thing I never had
And I'm gon' always be the best thing you never had
Oh, yeah, I bet it sucks to be you right now

So sad, uh, you're hurt, boo-hoo
Oh, did you expect me to care?
You don't deserve my tears
I guess that's why they ain't there

When I think that there was a time that I almost loved you
You showed your ass, and baby, yes, I saw the real you
Thank God you blew it, I thank God I dodged the bullet
I'm so over you, baby, good lookin' out

I wanted you bad, I'm so through with that
'Cause honestly, you turned out to be the best thing I never had
I said, you turned out to be the best thing I never had
And I'll never be the best thing you never had
Oh, baby, I bet it sucks to be you right now

I know you want me back, it's time to face the facts
That I'm the one that's got away, Lord knows that it would take
Another place, another time, another world, another life
Thank God, I found the good in goodbye

I used to want you so bad, I'm so through with that (Ah)
'Cause honestly, you turned out to be the best thing I never had
Oh, you turned out to be the best thing I never had
And I will always be the best thing you never had
Ooh, best thing you never had
I used to want you so bad, I'm so through with that
'Cause honestly, you turned out to be the best thing I never had
Oh, you turned out to be the best thing I never had
Ooh, I will never be the best thing you never had
Oh, baby, I bet it sucks to be you right now

What goes around comes back around (Oh)
What goes around comes back around
I bet it sucks to be you right now (Ooh)
What goes around comes back around
I bet it sucks to be you right now (Ooh)
What goes around comes back around
I bet it sucks to be you right now
Ooh","rnb, pop, female vocalists, soul, Hip-Hop"
86,87,"""Don't Wanna Go Home""",Jason Derulo,"27 ContributorsDon’t Wanna Go Home Lyrics“Don’t Wanna Go Home” is Jason Derulo’s lead single from his second album, Future History.
The beat is taken directly from Robin S.’s 1993 hit “Show Me Love”.
Jason Derulo

Check that out, what they playing?
That's my song, that's my song
Where my drinks? I've been waiting
Much too long, much too long
And this girl in my lap passing out, she's a blonde
The last thing on my mind is going home

From the window (From the window)
To the wall (To the wall)
This club is jumping (This club is jumping)
'Til tomorrow ('Til tomorrow)
Is it daylight (Is it daylight)
Or is it night time? (Or is it night time?)
One o'clock, two o'clock, three o'clock, four
We gon' tear the club up, up, up, up, up, up, up

Day-o, me say day-o
Daylight come and we don't wanna go home
Yeah, so we losing control
Turn the lights low 'cause we about to get blown
Let the club shut down, we won't go, oh, oh, oh
Burn it down, to the floor, oh, oh, oh
Day-o, me say day-o
Daylight come and we don't wanna go home

We drink the whole bottle, but it ain't over, over
Everybody jumping on the sofa, sofa
Standing on the chairs, standing on the bar
No matter day or night, I'm shining, bitch, I'm a star

From the window (From the window)
To the wall (To the wall)
This club is jumping (This club is jumping, yeah)
'Til tomorrow ('Til tomorrow)
Is it daylight (Is it daylight)
Or is it night time? (Or is it night time?)
One o'clock, two o'clock, three o'clock, four
We gon' tear the club up, up, up, up, up, up, up

Day-o, me say day-o
Daylight come and we don't wanna go home
Yeah, so we losing control
Turn the lights low 'cause we about to get blown
Let the club shut down, we won't go, oh, oh, oh
Burn it down, to the floor, oh, oh, oh
I said day-o, me say day-o (woo)
Daylight come and we don't wanna go home (let's go)

I just met this sexy Haitian girl moving like a dancer
Told her and her girlfriends, ""Let's meet in my cabana""
Ask me where the party at, baby, I'm the answer
Have another drink with me, shawty, where your manners?
Take another shot, another shot, shot, shot, shot
(haha, oh, yeah)
I can make it hot, make it hot, we gon' rock until the

Day-o, me say day-o (day-o, me say)
Daylight come and we don't wanna go home (we don't wanna go home, baby, no)
Yeah, so we losing control (control)
Turn the lights low 'cause we about to get blown
Let the club shut down, we won't go, oh, oh, oh
Burn it down, to the floor, oh, oh, oh (to the floor, ba-ba-baby)
Day-o, me say day-o (me say da, me say da-da-day-o)
Daylight come and we don't wanna go home","rnb, pop, male vocalists, urban, Jason Derulo"
87,88,"""Where Them Girls At""",David Guetta featuring Flo Rida and Nicki Minaj,"72 ContributorsWhere Them Girls At LyricsDavid Guetta enlists the aid of pop-rappers Nicki Minaj (who sung on “Turn Me On”) and Flo Rida (who previously collaborated with Guetta on “Club Can’t Handle Me”) for one wicked club banger.
So many girls in here, where do I begin? (Oh)
I seen this one, I'm 'bout to go in (Oh)
Then she said, ""I'm here with my friends"" (Oh)
She got me thinkin', and that's when I said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends (Ooh)

Hey, bring it on, baby, all your friends, you're the shit and I love that body (Body)
You wanna ball explicit, I swear you're good, I won't tell nobody ('Body)
You got a BFF, I wanna see that girl, it's all women invited ('Vited)
Hairdos and nails, that Louis, Chanel all up in the party (Need some help)
Presidents in my wallet (Freak yourself)
No rules, I'm 'bout it (Pay the rounds)
Blow the whistle for the hotties (Catch my breath)
I got it, shawty, it's never too much, can't be doing too much
Ten to one of me, I can handle that love
Bottles in my reach, we can all get buzzed
Holla 'cause I'm free 'til whenever, it's no rush

So many boys in here, where do I begin? (Oh)
I see this one, I'm 'bout to go in (Oh)
Then he said, ""I'm here with my friends"" (Ah)
He got to thinkin', and that's when he said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends (Ooh) (Uh, yo!)

Peebee, Peebee, who's Peabo Bryson?
Two years ago, I renewed my license
Anyway, why'd I start my verse like that?
You can suck a dick, or you can suck on a ballsack
No, no, I don't endorse that
Pause that, abort that
Just the other day mi go a London, saw dat
Kids inna di street, paparazzi, all that
Hey, hey, what can I say?
Day, d-d-day, d-day, d-day, day
Comin' through the club, all the girls in the back of me
This ain't football, why the fuck they tryna tackle me?
Really, I peeped dude at the bar like really
Lookin' like he want a good time like really
Said he had got a friend for my home girl Lily, Lily, Lily, Lily

So many girls in here, where do I begin? (Oh)
I seen this one, I'm bout to go in (Oh)
Then she said, ""I'm here with my friends"" (Oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends

Day, day, day-d-day-day
Day-d-d-day, d-day-d-day-day
Day, day, day-d-day-day
Day-d-d-day, d-day-d-day-day

Yo, where my girls at, girls, g-g-girls?
Yo, where my girls at tryna g-get to jumpin', jumpin', jumpin'?

So many girls in here, where do I begin? (Oh)
I seen this one, I'm bout to go in (Oh)
Then she said, ""I'm here with my friends"" (Oh)
She got me thinking, and that's when I said
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
""Where them girls at, girls at?"" (Ooh)
So go get them, we can all be friends","House, dance, electronic, club, techno"
88,89,"""She Ain't You""",Chris Brown,"35 ContributorsShe Ain’t You Lyrics“She Ain’t You” was released as the fourth single from F.A.M.E. and heavily samples Michael Jackson’s “Human Nature.” Its accompanying music video also draws inspiration from MJ.
“She Ain’t You” performed… Read More 
She a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you

You make it hard for me to see somebody else
I'm calling her your name
Yeah, it's messed up 'cause I'm thinking 'bout you
It's your fault, babe, I never wanted us to break up
No, not this way, but you don't understand it, girl

When she touches me, I'm wishing that they were your hands
And when I'm with her, it's only 'bout the sex
With you, I had a bad romance
And if I could just trade her in, I would
'Cause nobody compares to you, no, yeah

I think I better let her go (Go), 'cause I can't leave you alone (Oh)
Every day that I'm with her, all I want is you (Yeah)
I wanna leave but I'm afraid (Afraid), that you don't even feel the same (The same)
And now I realize, that she ain't you
No, she ain't you

Oh-oh, oh (Oh, no, no-no, no)
Woah-oh, oh (Oh, no, no-no, no)
Woah-oh (She ain't you)
Na-na-na-na-na-na-na-na
'Cause she ain't, no, she ain't you

I've been sleeping out for quite some nights now
It's not the same in my bed
But if she found out what's going on in my head
It'll be all bad, have me right back
But you don't understand it, girl, no

When she touches me, I'm wishing that they were your hands
And when I'm with her, it's only 'bout the sex
With you, I had a bad romance
And if I could (And if I could) just trade her in, I would (I would)
'Cause nobody compares to you, no, yeah (Compares to you)

I think I better let her go (Go), 'cause I can't leave you alone (Oh)
Every day that I'm with her, all I want is you (Yeah)
I wanna leave but I'm afraid (Afraid), that you don't even feel the same (The same)
And now I realize, that she ain't you
No, she ain't you

She a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she a-ain't, she ain't you
No, she—

I think I better let her go (Hey), 'cause I can't leave you alone (Woah-oh)
Every day that I'm with her, all I want is you, girl (Yeah)
I wanna leave but I'm afraid (Afraid), that you don't even feel the same (The same)
And now I realize, that she ain't you
No, she ain't you

Oh-oh, oh (Oh)
Oh, na-na-na-na (Oh na-na-na-na-na)
Woah-oh, oh
Oh, na-na-na-na
'Cause she ain't, no, she ain't you","rnb, Hip-Hop, Chris Brown, rap, hip hop"
89,90,"""Take a Back Road""",Rodney Atkins,"5 ContributorsTake a Back Road LyricsWhen songwriter Rhett Akins heard a friend remark that listening to Hank Williams Jr. made him:
want to ride a dirt road right now.
He suggested it be applied to a drum loop his friend Luke Laird had… Read More 
Sit in that six-lane backed up traffic
Horns are honking, I've about had it
I'm looking for an exit sign
Gotta get out of here, get it all off my mind
And like a memory from your grandpa's attic
A song comes slippin' through the radio static
Changing my mood
A little George Strait 1982

And it makes me wanna take a back road
Makes me wanna take the long way home
Put a little gravel in my travel
Unwind, unravel all night long
Makes me wanna grab my honey
Tear down some two-lane country
Who knows
Get lost and get right with my soul
Makes me wanna take
Makes me wanna take a back road

I've been cooped up, tied down, 'bout forgotten
What a field looks like, full of corn and cotton
If I'm gonna hit a traffic jam
Well it better be a tractor man
So sick and tired of this interstate system
I need a curve and wind-a-twistin'
Dusty path to nowhere
With the wind blowing through my baby's hair

Yeah, makes me wanna take a back road
Makes me wanna take the long way home
Put a little gravel in my travel
Unwind, unravel all night long
Makes me wanna grab my honey
Tear down some two-lane country
Who knows
Get lost and get right with my soul
Makes me wanna take
Makes me wanna take a back road
Some old back road

Maybe it's the feeling or maybe it's the freedom
Maybe it's that shady spot
Where we park the truck when the things get hot
Where we park the truck when the things get hot

And it makes me wanna take a back road
Makes me wanna take the long way home
Put a little gravel in my travel
Unwind, unravel all night long
Makes me wanna grab you honey
Tear down some two-lane country
Who knows
Get lost and get right with my soul
Makes me wanna take
Makes me wanna take a back road
Some old back road, get right with my soul
Now all I gotta do is take some old back road
(Some old back road) to the shady spot where things get hot
(Some old back road) way down, way down
Way down some old back road","country, modern country, contemporary country, new country, Rodney Atkins"
90,91,"""Please Don't Go""",Mike Posner,"18 ContributorsPlease Don’t Go Lyrics“Please Don’t Go” is a song by Mike Posner, released as the second single from his debut album, 31 Minutes to Takeoff. The lyrics deal with Posner pleading to his girlfriend not to leave him.
The song peaked… Read More 
Let's run away from these lies
Back to yesterday, safe tonight

I feel the sun creepin' up like tick tock
I'm tryna keep you in my head, but if not
We'll just keep runnin' from tomorrow with our lips locked
Yeah, you got me beggin', beggin'

Baby, please don't go
If I wake up tomorrow, will you still be here?
I don't know if you feel the way I do
If you leave, I'm gon' find you
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't

Baby, please don't run away
From my bed and start another day
Stay instead

I feel the sun creepin' up like tick tock
I'm tryna keep you in my head, but if not
We'll just keep runnin' from tomorrow with our lips locked
Yeah, you got me beggin', beggin'

Baby, please don't go
If I wake up tomorrow, will you still be here?
I don't know if you feel the way I do
If you leave, I'm gon' find you
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't
Baby, please don't

I stay runnin' from tomorrow
I stay runnin' from tomorrow
Well, I stay runnin' from tomorrow
Said, ""I stay runnin' from tomorrow"" (Oh)

Baby, please don't go (Please don't go)
If I wake up tomorrow, will you still be here?
I don't know if you feel the way I do
If you leave (I'm gon', I'm gon', I'm gonna find you)
I'm gon' find you
Baby, please don't go, go, go, go
Baby, please don't go, go, go, go (Don't leave me, leave me)
Baby, please don't go, go, go, go
Baby, please don't, baby, please don't
Baby, please don't run away","Hip-Hop, rnb, pop, rap, electro hop"
91,92,"""Sure Thing""",Miguel,"88 ContributorsTranslationsTürkçeDeutschالعربيةSure Thing LyricsIn the first song from Miguel’s “All I Want Is You” debut album he is simply implying that the relationship/love that he has with this girl is undeniably real. No matter what they are a “Sure Thing.”
Love you like a brother
Treat you like a friend
Respect you like a lover

Oh-ooh-oh, oh-ooh-oh, oh-ooh-oh (You could bet that, never gotta sweat that)
Oh-ooh-oh, oh-ooh-oh, oh (You could bet that, never gotta sweat that)
Yeah, yeah, yeah (You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that) Yeah

If you be the cash, I'll be the rubber band
You be the match, I will be a fuse, boom!
Painter, baby, you could be the muse
I'm the reporter, baby, you could be the news
'Cause you're the cigarette and I'm the smoker
We raise a bet 'cause you're the joker
Checked off, you are the chalk
And I could be the blackboard, you can be the talk
And I can be the walk, yeah-eah

Even when the sky comes fallin'
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
Even when we're down to the wire, babe
Even when it's do or die
We could do it, baby, simple and plain
'Cause this love is a sure thing, yeah

(You could bet that, never gotta sweat that) Oh yeah, yeah
(You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)

You could be the lover, I'd be the fighter, babe
If I'm the blunt (Uh), you could be the lighter, babe, fire it up!
Writer, baby, you could be the quote, yeah (Uh)
If I'm the lyric, baby, you could be the note (Uh), record that!
Saint, I'm a sinner, prize, I'm a winner
And it's you, what did I do to deserve that?
Paper, baby, I'll be the pen
Say that I'm the one 'cause you are a ten
Real and not pretend

Even when the sky comes fallin' (Yeah, yeah, yeah, yeah, yeah, yeah)
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
(You could bet that, never gotta sweat that) Even when we're down to the wire, babe
(You could bet that, never gotta sweat that) Even when it's do or die
(You could bet that, never gotta sweat that) We could do it, baby, simple and plain
(You could bet that, never gotta sweat that) 'Cause this love is a sure thing, yeah

Uh, now rock with me, babe
And let me hold you in my arms, talk with me, babe, yeah-yeah
Uh, now rock with me, babe
And let me hold you in my arms, talk with me, babe, yeah-yeah
This love between you and I is simple as pie, baby
It's such a sure thing, it's such a sure thing
Oh, it's such a sure thing, yeah, yeah, yeah, yeah (It's such a sure thing)

(You could bet that, never gotta sweat that) Even when the sky comes fallin' (Yeah)
(You could bet that, never gotta sweat that) Even when the sun don't shine
(You could bet that, never gotta sweat that) I got faith in you and I
(You could bet that, never gotta sweat that) So put your pretty little hand in mine
(You could bet that, never gotta sweat that) Even when we're down to the wire, babe
(You could bet that, never gotta sweat that) Even when it's do or die
(You could bet that, never gotta sweat that) We could do it, baby, simple and plain
(You could bet that, never gotta sweat that) 'Cause this love is a sure thing

(You could bet that, never gotta sweat that) Love you like a brother
(You could bet that, never gotta sweat that) Treat you like a friend
(You could bet that, never gotta sweat that) Respect you like a lover
(You could bet that, never gotta sweat that) Oh-ooh-oh, oh-ooh-oh, oh-ooh-oh","rnb, soul, r&b, Hip-Hop, hip hop"
92,93,"""Price Tag""",Jessie J featuring B.o.B,"83 ContributorsTranslationsPortuguêsDeutschPrice Tag LyricsReleased as Who You Are’s second single, “Price Tag” was a huge commercial success, topping the Ireland, New Zealand, and the UK charts (her first #1 in all these countries).
The song is about making music… Read More 
Hahaha, okay
Coconut Man, Moonheads and Pea
You ready?

Seems like everybody's got a price
I wonder how they sleep at night
When the sale comes first and the truth comes second
Just stop for a minute and smile
Why is everybody so serious?
Acting so damn mysterious
Got shades on your eyes, and your heels so high
That you can't even have a good time

Everybody look to their left, huh
Everybody look to their right
Can you feel that? Yeah
We're paying with love tonight

It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag (Okay)

We need to take it back in time
When music made us all unite
And it wasn't low blows and video hoes
Am I the only one getting tired?
Why is everybody so obsessed?
Money can't buy us happiness
Can we all slow down and enjoy right now?
Guarantee we'll be feeling alright

Everybody look to their left (To their left)
Everybody look to their right (To their right)
Can you feel that? Yeah
We're paying with love tonight

It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag

Yeah, yeah, well, keep the price tag (Yeah) and take the cash back
Just give me six strings (Six strings) and a half-stack (Half stack)
And you can, can keep the cars, leave me the garage
And all I, yes, all I need are keys and guitars
And guess what? Uh, in thirty seconds, I'm leaving to Mars (Mars)
Yeah, we leaping across (-cross) these undefeatable odds (Odds)
It's like this, man, you can't put a price on a life (Nah-ah)
We do this for the love, so we fight and sacrifice (Yuh) every night
So we ain't gon' stumble and fall, never, nah
Waiting to see this in the sign of defeat, uh-uh
So we gon' keep everyone moving their feet
So bring back the beat and then everyone sing
It's not about the money

It's not about the money, money, money
We don't need your money, money, money
We just wanna make the world dance
Forget about the price tag
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling
Wanna make the world dance
Forget about the price tag (Hey! Hey!)
It's not about the money, money, money (We don't need it)
We don't need your money, money, money (No, I don't, we don't need it)
We just wanna make the world dance (Dance, dance your ass off)
Forget about the price tag (Ah, ah)
Ain't about the, uh, cha-ching, cha-ching
Ain't about the, yeah, ba-bling, ba-bling (It ain't about)
Wanna make the world dance (Yeah, yeah)
Forget about the price tag (Forget about the price tag)

(Ah, ah)
(Ah, ah)
(Ah, ah) Yeah, yeah, woah
(Ah, ah) Forget about the price tag, heh","pop, british, female vocalists, rnb, singer-songwriter"
93,94,"""God Gave Me You""",Blake Shelton,"12 ContributorsGod Gave Me You LyricsGod Gave Me You is originally by CCM artist Dave Barnes. Blake was scrolling through the radio when encountering a CCM station that was playing the song. He said that the song inspired him to propose to his… Read More 
I've been a walking heartache
I've made a mess of me
The person that I've been lately
Ain’t who I want to be
But you stay here right beside me
Watch as the storm blows through
And I need you

'Cause God gave me you for the ups and downs
God gave me you for the days of doubt
And for when I think I've lost my way
There are no words here left to say, it's true
God gave me you
Gave me you

There's more here than what we’re seeing
A divine conspiracy
That you, an angel lovely
Could somehow fall for me
You'll always be love's great martyr
And I'll be the flattered fool
And I need you
Yeah!

God gave me you for the ups and downs
God gave me you for the days of doubt
And for when I think I've lost my way
There are no words here left to say, it's true
God gave me you

On my own, I'm only
Half of what I could be
I can't do without you
We are stitched together
And what love has tethered
I pray we never undo

'Cause God gave me you for the ups and downs
God gave me you for the days of doubt
God gave me you for the ups and downs
God gave me you for the days of doubt
And for when I think I've lost my way
There are no words here left to say, it's true
God gave me you, gave me you
He gave me you","country, modern country, Blake Shelton, male country, male vocalists"
94,95,"""She Will""",Lil Wayne featuring Drake,"141 ContributorsShe Will LyricsAn exceedingly rare emo pussy popping song (a virtual paradox) in the style of The Weeknd’s The Morning – lap dance music for the night after you broke up with your girl. Drake is featured in the hook; say… Read More 
(Young Money)
(Yeah, four)
(Ahem)

I tell her, ""Now go and pop that pussy for a real nigga""
I already know that life is deep, but I still dig her
Niggas is jealous, but really I could care less
I'm in Hell's Kitchen with an apron and a hairnet
Devil on my shoulder, the Lord as my witness
So on my Libra scale I'm weighin' sins and forgiveness
What goes around comes around like a hula hoop
Karma is a bitch? Well, just make sure that bitch is beautiful
Life on the edge, I'm danglin' my feet
I tried to pay attention, but attention paid me
Haters can't see me, nose-bleed seats
And today I went shoppin' and talk is still cheap
I rock to the beat of my drum set
I been at the top for a while and I ain't jump yet
But I'm Ray Charles to the bullshit
Now jump up on that dick and do a full split

Uh, she just started to pop it for a nigga and looked back and told me, ""Baby, it's real""
And I say, ""I ain't doubt you for a second, I squeeze it and I could tell how it feel""
I wish we could take off and go anywhere but here, baby, you know the deal
And she bad, so maybe she won't, uh, but shit, then again, maybe she will, yeah
Do it for the realest niggas in the fuckin' game right now, she will, yeah
Do it for the realest niggas in the fuckin' game right now, she will, she will, she will, uh
Maybe for the money and the power and the fame right now, she will, she will, she will (Uh)
Do it for the realest niggas in the fuckin' game right now, she will
(Yeah)

I tell her, ""Now go and pop that pussy for me""
Haters can't see me, but them bitches still lookin' for me
And you could take that to the bank and deposit that
Put your two cents in and get a dollar back
Some people hang you out to dry like a towel rack
I'm all about I, give the rest of the vowels back
I like my girl thick, not just kinda fine
Eat her 'til she cry, call that whine 'n' dine
Try to check me and I'ma have 'em checkin' pulses
They say, ""Choose wisely,"" that's why I was chosen
Rockin' like asphalt, it's the cash fault
Looked in the face of Death and took its mask off
Now, I like my house big and my grass soft
I like my girl face south and her ass north
But I'm Ray Charles to the bullshit
Now hop up on that dick and do a full split (Aha)

Uh, she just started to pop it for a nigga and looked back and told me, ""Baby, it's real""
And I say, ""I ain't doubt you for a second, I squeeze it and I could tell how it feel""
I wish we could take off and go anywhere but here, baby, you know the deal
And she bad, so maybe she won't, uh, but shit, then again, maybe she will, yeah
Do it for the realest niggas in the fuckin' game right now, she will, yeah
Do it for the realest niggas in the fuckin' game right now, she will, she will, she will, uh
Maybe for the money and the power and the fame right now, she will, she will, she will (Uh)
Do it for the realest niggas in the fuckin' game right now, she will
Ladies and gentlemen, Drizzy
Woo, yeah

Uh, she just started to pop it for a nigga and looked back and told me, ""Baby, it's real"" (Alright, well alright, well alright, uh)
And I say, ""I ain't doubt you for a second, I squeeze it and I could tell how it feel"" (Feelin' like the sky is opening, and I am entering, yeah)
I wish we could take off and go anywhere but here, baby, you know the deal (Uh, feelin' like like the world is falling and I am rising, alright, well alright, well alright, woo)
And she bad, so maybe she won't, uh, but shit, then again, maybe she will, yeah (Carter IV, baby, alright, well alright, well alright, uh, Tunechi)
Do it for the realest niggas in the fuckin' game right now, she will, yeah (Alright, well alright, well alright)
Do it for the realest niggas in the fuckin' game right now, she will, she will, she will (Uh, alright, well alright, well alright, uh, you know she will)
Maybe for the money and the power and the fame right now, she will, she will, she will (Alright, well alright, well alright, and she did)
Do it for the realest niggas in the fuckin' game right now, she will, she will, she will (Yes, she did, YMCMB)
(I think I love her)","Hip-Hop, rap, Dirty South, hip hop, southern rap"
