Unnamed: 0,No.,Title,Artist(s),lyrics,genres
77,78,"""Call Out My Name""",The Weeknd,"250 ContributorsTranslationsTürkçeEspañolРусский (Russian)PortuguêsItalianoΕλληνικάDeutschFrançaisفارسیPolskiالعربيةCall Out My Name LyricsSampling his Oscar-nominated “Earned It” over a slow piano-driven beat from producer Frank Dukes (who collaborated with The Weeknd on his previous effort Starboy), Abel details his struggles to let go of a… Read More 
We found each other
I helped you out of a broken place
You gave me comfort
But falling for you was my mistake

I put you on top, I put you on top
I claimed you so proud and openly
And when times were rough, when times were rough
I made sure I held you close to me

So call out my name (Call out my name)
Call out my name when I kiss you so gently
I want you to stay (Want you to stay)
I want you to stay even though you don't want me
Girl, why can't you wait? (Why can't you wait, baby?)
Girl, why can't you wait 'til I fall out of love?
Won't you call out my name? (Call out my name)
Girl, call out my name, and I'll be on my way and
I'll be on my—

I said I didn't feel nothing, baby, but I lied
I almost cut a piece of myself for your life
Guess I was just another pit stop
'Til you made up your mind
You just wasted my time

You were on top, I put you on top
I claimed you so proud and openly, babe
And when times were rough, when times were rough
I made sure I held you close to me

So call out my name (Call out my name, baby)
So call out my name when I kiss you so gently (Ohh)
I want you to stay (I want you to stay)
I want you to stay even though you don't want me
Girl, why can't you wait? (Girl, why can't you wait 'til I?)
Girl, why can't you wait 'til I fall out of loving?
Babe, call out my name (Say call out my name, baby)
Girl, call out my name and I'll be on my way
And, I'll be on my—

On my way, on my way
On my way, on my way, ooh
On my way, on my way, on my way
On my way, on my way, on my way
(On my)","rnb, electronic, dubstep, Canadian, prog-rnb"
78,79,"""King's Dead""","Jay Rock, Kendrick Lamar, Future and James Blake","6 ContributorsTranslationsEnglishPortuguêsEnglishJay Rock, Kendrick Lamar, Future & James Blake - King’s Dead (Türkçe Çeviri) Lyrics

Bu saçmalıklarla beni kaçırdın (Saçmalık)
Gerçekten yabani değil bir turistsin (Bir turist)
Yobazlıktan bayılıyor olacağım (Yobaz)
Yüz binlerce para kazandım ve sonra çıldırdım (Çıldırdım)
Beş yüz binlerce para kazandım ve sonra bundan çıldırdım (Çıldırdım)
87 model bir araba satın aldım hafta sonu için (Hafta sonu)
Bu istediğin değil, bu istediğin değil (Ne istiyorsun)
Bu istediğin değil, bu istediğin değil (Ne istiyorsun)

Ve işte böyle, küçük orospu
En değerli oyuncuyum, uykuya vakit yok, bunu sevmedim, küçük orospu
Açık tut kendini, o okyanusa girmek istiyorum, evet bu bir saldırı, küçük orospu
Bana mı saldırı yapıyorsun, küçük orospu? İki tane can yeleği gerek, küçük orospu
Seni tutmayacağım, seni baskılamayacağım, asla kontrol etmеyeceğim
Önünden gitmеyeceğim, kesinlikle, seni tanımıyorum
Top Dawg gibi bir patronum, kendi hayatıma sahip çıkarak aşıyorum
Tekleme adımlarıyla Şöhretler Kaldırımı’nda posterlerimle donatıldı
Ben çoktan hazırdım, kırbacım çoktan hazırdı
Orospum çoktan hazırdı, ekibim çoktan hazırdı
Saçmalıklarım çoktan hazırdı, çeklerim çoktan hazırdı
Şişelerim ağzına kadar dolu, işte Armageddon
Arkam var, umarım hazırsınızdır
Depom ağzına kadar dolu, bilirsin, kurşunsuz
Onu elde etmem gerek, onu elde etmem gerek
Onu elde etmem gerek, onu elde etmem gerek
İsmim havaya kaldırılacak, ekibim havaya kaldırılacak
İsmim havaya kaldırılacak, ekibim havaya kaldırılacak
Atışlarım tutuşacak, ekibim harekete geçecek
Üçlü ilişkiler, kraliçem harekete geçecek
Umarım hazırsınızdır, biliyorsunuz ben hazırım
Bütün gün saltanat sürüyorum bilirsiniz konfetiler gibi
Onu elde etmem gerek, onu elde etmem gerek
Onu elde etmem gerek, onu elde etmem gerek

Bu saçmalıklarla beni kaçırdın (Saçmalık)
Sen çeteden değil bir turistsin (Bir turist)
Bayılıyor olacağım, bayılıyor olacağım
83 model bir araba satın aldım hafta sonu için (Hafta sonu için)
Yüz binlerce para kazandım ve sonra bundan korktum (Bundan korktum)
Beş yüz binlerce para kazandım ve sonra bundan korktum (Bundan korktum)
Bileğime bir Rolls Royce fiyatı kadar saat alabilirim, ah evet
Onun bebeğinin annesini sikeyim, gizlice iftiralar atmayı deniyor
Onu çatı katıma götürdüm ve onu korkuttum (Korkuttum)
Bunları aklımdan uydurmadım, saklamalı mıyım? (Saklamalı mıyım?)
Önemli bir statüm var ve bu bir sır değil

La di da di da, ağzında bir yerler
Bana biraz şurup ver, beni arabada becer
La di da di da, namussuz kanunlar
Chitty chitty bang , her şeyi katlet
Sürtük, başarılı bir yoldayım ve çetem de benimle birlikte

Bu saçmalıklarla beni kaçırdın
Gerçekten yabani değil bir turistsin
Eski kafalılıktan bayılıyor olacağım
Yüz binlerce para kazandım ve sonra bundan korktum
Beş yüz binlerce para kazandım ve sonra bundan korktum
87 model bir araba satın aldım haftasonu için
Bu istediğin değil, bu istediğin değil
Bu istediğin değil, bu istediğin değil

Değişiklikler
Bir şey mi yapacaksın?
(Ne istiyorsun?)

Kırmızı ışık, yeşil ışık, kırmızı ışık, yeşil ışık
Kırmızı ışık, yeşil ışık

Hızlı arabaları, hızlı hayatları, hızlı kadınları severiz
Benciller çılgına dönüyor, neden ki Tanrım?
Savaşçı olarak doğanlar heyecan arıyorlar
Ama bunu anlamıyorum, hissetmiyorum, belden aşağım felç oldu
Compton’da makinalı tabancamla kafayı bulduğumda deliye döndüm
Ve arka planda bulamadığım pompalılar..
Asla çetem olmadı, üstünlüğümden dolayı göze çarptım, kimsesizdim
Her şeye karşı, Magnum’daki gibi
Magnumları bir Magnum ile tutuyorum
Zenci, doğaçlama yap ve sesli söyle
Asla arkadaşlarım olmadı, asla sonlarım olmadı, asla umudum olmadı
Onlar ""olmaz"" derdi, Ben  ""İstemiyorum, istemiyorum"" derdim
Evet Tanrım
Günün atışı, biliyorsun kapalıyız, kapalı, tabağından ye
Beni atsan bile ""kafanda olacağım""
Güzel ye, C4’te uçurumun kenarında gibiydim
Bütünlüğü sikeyim, soyunu sikeyim, duygularını sikeyim, kültürünü sikeyim
Ahlakını sikeyim, aileni sikeyim, kabileni sikeyim
Memleketini sikeyim, çocuklarını sikeyim, eşlerini sikeyim
Ben kimim? Baban değilim, kardeşin değilim
Nedenin ya da geleceğin değilim
Rahatlığın, hürmetin ya da zaferin değilim
Cennetin, meleğin, ruhun değilim
Mesajın, özgürlüğün değilim
Hemşerin, komşun değilim
Bebeğin, dengin değilim
Üstüme yapıştırmak istediğiniz etiket değilim
Herkes King Killmonger’i selamlıyor

Kırmızı ışık, yeşil ışık, kırmızı ışık, yeşil ışık
Kırmızı ışık, yeşil ışık, seviyorlar,severiz
Hızlı arabalar",
79,80,"""Happier""",Marshmello and Bastille,"2 ContributorsTranslationsEnglishไทย (Thai)Русский (Russian)فارسیItalianoDeutschMarshmello & Bastille - Happier (Traducción al Español) Lyrics

Últimamente, he estado, he estado pensando
Quiero que seas más feliz, quiero que seas más feliz

Cuando llega la mañana
Cuando vemos en lo que nos hemos convertido
En la fría luz del día, somos una llama en el viento
No el fuego que hemos iniciado
Cada discusión, cada palabra no podemos retractar
Por todo lo que ha pasado
Creo que sabemos la forma en que termina esta historia

Luego por solo un minuto
Quiero cambiar de mеnte
Porque esto no sе siente bien para mí
Quiero levantar tus ánimos
Quiero verte sonreír pero
Sé que significa que tendré que irme

Sé que significa que tendré que irme
Últimamente, he estado, he estado pensando
Quiero que seas más feliz, quiero que seas más feliz

Cuando llega la tarde
Y me quedo con mis pensamientos
Y la imagen de ti estando con otra persona
Bueno, me está comiendo por dentro
Pero corrimos nuestro curso, fingimos que estábamos bien
Ahora si saltamos juntos, al menos podemos nadar
Lejos del la ruina que hicimos

Luego por solo un minuto
Quiero cambiar de mente
Porque esto no se siente bien para mí
Quiero levantar tus ánimos
Quiero verte sonreír pero
Sé que significa que tendré que irme

Sé que significa que tendré que irme
Últimamente, he estado, he estado pensando
Quiero que seas más feliz, quiero que seas más feliz

Así que me iré, me iré
Yo me iré, iré, iré
Así que me iré, me iré
Yo me iré, iré, iré

Últimamente, he estado, he estado pensando
Quiero que seas más feliz, quiero que seas más feliz
A pesar que podría no gustarme esto
Creo que serás más feliz, quiero que seas más feliz

Luego por solo un minuto (Por solo un minuto)
Quiero cambiar de mente
Porque esto no se siente bien para mí (Bien para mí)
Quiero levantar tus ánimos (Levantar tus ánimos)
Quiero verte sonreír pero
Sé que significa que tendré que irme

Sé que significa que tendré que irme
Últimamente, he estado, he estado pensando
Quiero que seas más feliz, quiero que seas más feliz

Así que me iré, me iré
Yo me iré, iré, iré",edm
80,81,"""Te Boté""","Nio García, Darell and Casper Mágico featuring Bad Bunny, Nicky Jam and Ozuna","4 ContributorsTranslationsČeskyNio García, Casper Mágico & Bad Bunny – Te Boté (Remix) ft. Darell, Nicky Jam & Ozuna (English Translation) Lyrics
I spend a lot of nights thinking about you
I don’'t know how or when (Eh, eh)
But I only know that I remembered (Eh, eh)
How I did it to you that time (Oh, oh)
And I can't continue to be alone (Hehe)
But I know that I threw you out
I threw you out of my life, and threw you out (Yeh)

I cut you slack and I let you go … I let you go
To hell I sent you … and I sent you
I threw you out of my life, and threw you out
Yeh, yeh, mami

Baby life is a cycle (Wuh)
And if doesn't work, I don't recycle
So move from my life
If I give it to you it’'s to remember a TBT, yeh
I got tired of your liеs
There’'s another girl who likеs me (Yeh)
Everything has its end, everything expires (Yeh)
You’'re the past and the past never returns
Go to hell (Wuh)
My body doesn’'t need you
What it's asking for is a dirty dance in the Placita
I don’'t think our story will repeat
Go ahead, turn on a phillie and leave one ready for now, yeh eh
I hate to know that I trusted in you again
I hate all the ""I Love You's"" that I texted a thousand times
Baby, better than you I have like 10
Our love drove in a Bugatti and you stayed on foot, I threw you out

I cut you slack and I let you go … I let you go
To hell you left … and you left
And I nailed your friend, I nailed her
Fuck you, bitch (Wuh)

Baby I threw you out
And ever since I threw you out, the girls come in three's (That's right)
If you don't believe me, just ask (Baby)
That I no longer have stress
To complete the line, they're express
What a mess how your world went backwards
I messed with her
That I fell in love the day I tasted her
I don't think I'm going back and giving it to you
Mami, because I cancelled your service
If I do not answer
The problem is going to hit rock bottom
Mami breathe deeply, while I hide it (That's right)
With you I'm obligated to wear a condom today
But I'm posting in mid-court, baby, like Rondo
I give you a funeral (That's right)
I know that over time the wound heals (By law)
But the truth is that you’'re not at my level
I sweat to God even though you shouldn't swear to God (Ratatata)

Baby I threw you out (I threw you out)
I cut you slack and I let you go … I let you go (I cut you slack and I let you go, so you know)
To hell I sent you, eh, eh (Are you understanding what we're trying to say? To hell I sent you)
I got you out of my life, eh, eh

To hell, I threw you out (Woo)
I feel good without you (Ah)
I no longer suffer for love, now I break hearts, and I have lots of $100 rolls ($100 rolls)
You broke my heart (You broke my heart) (Woo)
Without meaning and without reason (Without meaning and without reason) (Ah)
But I have a new ass who gives me a lot of affection and fucks me real good (Real good)
I'm not going to deny that I suffered and had it bad
But I survived and out of my life I threw you out (I threw you out)
I cut you slack and I let you go … (I let you go)
And I don't want to know about you
And to hell I sent you … I'm going to go drink today (Going to do drink)

Out of my life, I threw you out
And I know you're not just anybody
I’'ll spend my entire life
Asking where did it go
But your friend texts me
Every time she desires me
She takes a photo with me
And tells me it's for you to see it
I light up to see if I forget
Your name, your kisses, your body, your moans
We would do it in the car, you would scream in my ear
You left far from here without an explanation
You saw my movie and gave me your back
Now you want to know what I think of you
I feel good because you're not here
The same way you came, you can leave (You can leave)
I’'m not going to deny that I suffered and had it bad
But I survived and out of my life I threw you out (I threw you out)
I cut you slack and I let you go … (I let you go)
To hell I sent you …I sent you
I got you out of my life …I got you out
Baby, I threw you out

I'm lying if I tell you that I don't miss it when you would rub your skin on me
I'm lying if I tell you that I don't miss your morning calls
Asking me to give it to you rough in bed and make you my woman
I’'m taking advantage of this remix with Ozu to send you to hell also
I don't want lies or your fakeness
I'm going to the street, to a party tonight
I'll drink two drinks and I'm going to forget you
I'm leaving with the girls who want to play
I don't want lies or your fakeness
I'm going to the street, to a party tonight
I'll drink two drinks and I'm going to forget you
I’m leaving with the girls who want to play

Baby I threw you out …threw you out
I cut you slack and let you go …I let you go
To hell I sent you …I sent you
And got you out of my life …I got you out

Yeh-yeh-yeh-yeh
Yeah
Bad Bunny, baby, bebé
N-I-C-K
This is the remix
Nicky-Nicky-Nicky Jam
Casper
Darell
Nio García
Yao'
Ozuna
¡Ozuna!
""El Negrito 'e Ojo' Claros""
This is the remix
Flow La Movie
Oh-oh-oh, Young Martino
Hear This Music
*Young Martino* (Jajaja)
DJ Nelson (¡Ey!)
**Mera, dime, Kronix Magical** (Pa' que sepa)
Esta es la verdadera vuelta, ¿oíste, baby?",reggaeton
81,82,"""Simple""",Florida Georgia Line,"22 ContributorsSimple Lyrics
The way your fingers fit in mine
It's five plus five, not rocket science
This day in time, that's hard to find, it's true
The road we're on ain't a traffic jam
It's a Sunday drive on a piece of land
It's paradise as long as I'm with you

It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be

We used to live on Instagram
Worry 'bout who all gives a damn
'Bout where we've been and where we ended up
Then I met you and you met me
And all the rest is history
An epiphany that all we need is us

It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
We're just simple like a six string
The way this world was meant to be
Like laughin', love, make a lot out of a little
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be

Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style, yeah

It's like one, two, three
Just as easy as can be
Just the way you look at me, you make me smile
Ain't no need to complicate it
We both know that's overrated
We've been there, it's safe to say it ain't our style
We're just simple like a six string
The way this world was meant to be
Like laughin', love, make a lot out of a little
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be
It's just that simple, S-I-M-P-L-E
Simple as can be","country, country rock, male vocalists, Southern Rock, country pop"
82,83,"""Lemon""",N.E.R.D and Rihanna,"162 ContributorsLemon LyricsN.E.R.D. enlists the help of Rihanna for this boppy comeback single. The lyrics make use of vaguely political images while Rihanna makes a variety of car references.
“Lemon” is the first new music from… Read More 
The truth will set you free
But first, it'll piss you off

Hate! Bad bitches wanna be my bae
Hate! Hunt me down like the C.I.A
Hate! Side of my car, tryna see my face
Hate! Want me to beat it like the T.I. case
Oh (Hate!), and if it's heated I'ma feed my face
Hate! And best believe, it's gon' be outrageous
Hate! Hatin' niggas can't believe my race
Hate! Niggas hit you with the Eli face, oh

Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Scrunchin' their eyes with your name in their mouth and
Bouncin' around, bouncin' around, bouncin'

Hate! You keep askin' me where I'm from
Hate! About the borders and, ""Did I run?""
Hate! Keep askin' how I feel 'bout guns
Hate! There's a light and dark army, which side you choose? Oh
Hate! If not now then when?
Hate! And if not me then who?
Hate! Don't drink the Kool-Aid, my friends
Hate! I tried to tell y'all about this dude

Bouncin' around, bouncin' around, bouncin'
Bouncin' around, bouncin' around, bouncin'
Hate supplements are found right in their couches
Bouncin' around, bouncin' around, bouncin'

Wait, wait a minute
Shout out to them people, people
Wait, wait a minute
P-p-p-people, people
Wait, wait a minute
Mad ethnic right now

I get it how I live it
I live it how I get it
Count the mothafuckin' digits
I pull up with a lemon
Not 'cause she ain't livin'
It's just your eyes get acidic
And this here ain't a scrimmage
Mothafucka, we ain't finished
I told you we won't stop
A nigga 'bouta business
Like yours, but you rent it
Wave hello to the top
Nigga the Veyron glide
Tell the paparazzi get the lens right
Got the window down, top, blowin' la
Got the hazards on, only doin' five

You can catch me, Rih, in the new La Ferrar'
And the truck behind me got arms
Yeah, longer than LeBron
Just waitin' for my thumb like The Fonz
Woo! This beat tastes like lunch
But it's runnin' from veneers and it's runnin' from the fronts
But everyday, hey, wasn't lemonade
I was afraid, once a nigga graduate
Would I be okay?
So I prayed and I played
It's Rihanna, nigga
My constellation in space
Warp speed, Doctor Spock couldn't chase, nigga

Nigga, bath salt, bitin' speakers in the face
Bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face
Bath, bath salt, bitin' speakers in the face

I get it how I live it
I live it how I get it
Count the mothafuckin' digits
I pull up with a lemon
Not 'cause she ain't livin'
It's just your eyes get acidic
And this here ain't a scrimmage
Mothafucka, we ain't finished
I told you we won't stop
A nigga 'bouta business
Like yours, but you rent it
Wave hello to the top
Nigga the Veyron glide
Tell the paparazzi get the lens right
Got the window down, top, blowin' la
Got the hazards on, only doin' five
You can catch me...

Bouncin' around, bouncin' around, bouncin'

You can catch me
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute
Wait, wait a minute",
83,84,"""1-800-273-8255""",Logic featuring Alessia Cara and Khalid,"7 ContributorsTranslationsEnglishEnglishفارسیItalianoLogic - 1-800-273-8255 ft. Alessia Cara & Khalid (Deutsche Übersetzung) LyricsIn “1-800-273-8255” zeigt Logic, dass Selbstmord niemals eine Antwort zu jemandes Problemen ist. Er möchte, dass Leute wissen, dass es immer Leute gibt, die helfen können – egal, ob man sie kennt oder nicht –… Read More 

Ich bin im Tief gewesen, ich hab' mir Zeit gelassen
Ich fühle mich, als hab' ich meinen Verstand verloren
Es fühlt sich an, als wäre mein Leben nicht meins (Wer kann es verstehen? Wouh)
Ich bin im Tief gewesen, ich hab' mir Zeit gelassen
Ich fühle mich, als hab' ich meinen Verstand verloren
Es fühlt sich an, als wäre mein Leben nicht meins

Ich will nicht lebendig sein
Ich will nicht lebendig sein
Ich will heute einfach sterben
Ich will einfach sterben
Ich will nicht lebendig sein
Ich will nicht lebendig sein
Ich will einfach sterben
Und lass mich dir sagen warum

All der andere Scheiß, über den ich rede, sie denken sie wissen es
Ich habe gebetet, damit mich jemand rettet, keiner ist heldenhaft
Und mein  Leben bedeutet nichts
Ich weiß es, ich weiß es, ich weiß, dass ich tief in mir verletzt bin, aber kann es nicht zeigen
Ich hatte nie einen Ort, den ich mein Eigen nennen konnte
Ich hatte nie ein Zuhause
Keiner ruft mein Handy an
Wo warst du? Wo bist du? Was geht in dir vor?
Sie sagen jedes Leben ist wertvoll, doch interessiert sich für meins

Ich bin im Tief gewesen, ich hab' mir Zeit gelassen
Ich fühle mich, als hab' ich meinen Verstand verloren
Es fühlt sich an, als wäre mein Leben nicht meins (Wer kann es verstehen? Wouh)
Ich bin im Tief gewesen, ich hab' mir Zeit gelassen
Ich fühle mich, als hab' ich meinen Verstand verloren
Es fühlt sich an, als wäre mein Leben nicht meins

Ich will, dass du lebendig bist
Ich will, dass du lebendig bist
Du musst heute nicht sterben
Du musst nicht sterben
Ich will, dass du lebendig bist
Ich will, dass du lebendig bist
Du musst heute nicht sterben
Jetzt lass mich dir sagen warum

Es ist der erste Atemzug
Wenn dein Kopf im Wasser untergegangen ist
Und die Leichtheit in der Luft
Wenn du da bist
Brust zu Brust mit einem Geliebten
Es ist Weitermachen, auch wenn der Weg lang ist
Und Licht in den dunkelsten Dingen zu sehen
Und wenn du deine Reflektion anstarrst
Endlich zu wissen wer es ist
Ich weiß, dass du Gott danken wirst, dass du es getan hast

Ich weiß wo du warst, wo du bist, wohin du gehst
Ich wieß, dass du der Grund bist, warum ich ans Leben glaube
Was ist der Tag mit einer kleinen Nacht?
Es kann schwer sein
Es kann so schwer sein
Aber du musst jetzt leben
Du musst jetzt alles geben

Ich bin im Tief gewesen, ich hab' mir Zeit gelassen
Ich fühle mich, als hab' ich meinen Verstand verloren
Es fühlt sich an, als wäre mein Leben nicht meins (Wer kann es verstehen? Wouh)
Ich bin im Tief gewesen, ich hab' mir Zeit gelassen
Ich fühle mich, als hab' ich meinen Verstand verloren
Es fühlt sich an, als wäre mein Leben nicht meins

Ich will endlich lebendig sein
Ich will endlich lebendig sein
Ich will heute nicht sterben
Ich will nicht sterben
Ich will endlich lebendig sein
Ich will endlich lebendig sein
Ich will nicht sterben
Ich will nicht sterben

Schmerz tut nicht so weh, ich weiß
Die Spur, die ich fahre, fühlt sich einsam an
Aber ich bewege mich bis meine Beine aufgeben
Und ich sehe meine Tränen im Schnee schmelzen
Aber ich will nicht weinen
Ich will nicht mehr weinen
Ich will mich lebendig fühlen
Ich will sogar nicht mehr sterben
Oh ich will nicht
Ich will nicht
Ich will sogar nicht mehr sterben",
84,85,"""Say Something""",Justin Timberlake featuring Chris Stapleton,"80 ContributorsSay Something Lyrics“Say Something” is the third single from Justin Timberlake’s fourth studio album Man of the Woods. The song was released on January 25, 2018 and features acclaimed country singer-songwriter Chris Stapleton.
… Read More 
Mhmm, yeah, alright
Ooh

Everyone knows all about my direction
And in my heart somewhere
I wanna go there
Still, I don't go there

Everybody says, ""Say somethin'""
Then, ""Say somethin', say somethin'""
Then, ""Say somethin', say somethin'""
Then, ""Say somethin'""
I don't wanna get caught up in the rhythm of it

But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it

Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have

Everyone knows all about my transgressions
Still, in my heart somewhere
There's melody and harmony for you and me tonight
(Ooh, woah) I hear them call my name

Everybody says, ""Say somethin'""
Then, ""Say somethin', say somethin'""
Then, ""Say somethin', say somethin'""
Then, ""Say somethin'""
I don't wanna get caught up in the rhythm of it

But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it

Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)

Sometimes, the greatest way to say somethin'
Is to say nothin' at all
Sometimes, the greatest way to say somethin'
Is to say nothin' at all
Sometimes, the greatest way to say somethin'
Is to say nothin'

But I can't help myself, no, I can't help myself, no, no
Caught up in the middle of it
No, I can't help myself, no, I can't help myself, no, no, no
Caught up in the rhythm of it

Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)
Maybe I'm lookin' for somethin' I can't have
(Maybe I'm lookin' for somethin' I can't have)

Sometimes, the greatest way to say somethin'
Is to say nothin' at all
Sometimes, the greatest way to say somethin'
Is to say nothin' at all
Sometimes, the greatest way to say somethin'
Is to say nothin'",
85,86,"""I'm Upset""",Drake,"324 ContributorsTranslationsPortuguêsI’m Upset Lyrics“I’m Upset” is the fourth single released by Drake in 2018, following the Scary Hours EP from January and “Nice For What,” which released in April.
Throughout the track, Drake discusses alimony and how he… Read More 
Yeah
I'm working on dying

I'm upset
Fifty thousand on my head, it's disrespect
So offended that I had to double check
I'ma always take the money over sex
That's why they need me out the way, what you expect?

Got a lot of blood and it's cold
They keep tryna get me for my soul
Thankful for the women that I know
Can't go fifty-fifty with no ho
Every month
I'm supposed to pay her bills and get her what she want
I still got like seven years of doin' what I want
My dad still got child support from 1991 (One, one, one)
Outta town, people love to pop a lot of shit then come around
Word to Flacko Jodye, he done seen us put it down
Niggas askin' if I'm cool

I'm upset ('Set, 'set)
Hunnid thousand on my head, it's disrespect (Disrespect)
So offended that I had to double check

You tryna check?
This is real life, niggas think we playin' chess
So what's next?
Jump up out the bed like I'm possessed
I go out on tour and I say I'm drinkin' less
End up gettin' loose and gettin' pictures from my ex (Ex, ex, ex, ex)
SMS, triple X
That's the only time I ever shoot below the neck (Skrr)
Why you keep on shootin' if you know that nigga dead? (Skrr)
That's the only kind of shit that gets you some respect

Got a lot of blood and it's cold
They keep tryna get me for my soul (For my soul)
Thankful for the women that I know
Can't go fifty-fifty with no ho (Ayy, ayy)
Every month
She don't even love me, she just puttin' on a front (Front)
She gon' try and settle outta court and make a run
Then gon' ask me how I'm doin'?

I'm upset ('Set, 'set)
Half a million on my head I can accept, yeah
'Least it makes me feel like someone tried their best, yeah
Want to waste a half a million, be my guest
Made me wanna buy a vest and a TEC (Skrr)
But I'm blessed, I just checked (Checked, checked)
Hate me, never met me in the flesh (Flesh)
Said she's got some things she gotta come here and collect
That shit is in a box to the left, to the left (Left, left, left)

Got a lot of blood and it's cold
They keep tryna get me for my soul (For my soul)
Thankful for the women that I know (That I know)
Can't go fifty-fifty with no ho","Hip-Hop, rap, rnb, hip hop, Canadian"
86,87,"""Get Along""",Kenny Chesney,"15 ContributorsGet Along Lyrics
Met a man wearin' a T-shirt, said ""Virginia is for lovers""
Had a Bible in his left hand and a bottle in the other
He said ""All you're really given is the sunshine and your name""
We both started laughin' when the sky started to rain

Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?

Saw a model on a billboard, 1-800 get to know me
Wondered was she Photoshopped, or were her eyes really that lonely?
Did she leave her hometown thinkin' she'd end up in L.A.?
Did she break down in the desert and get stuck beside the highway?

Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?

We find out when you die the keys to Heaven can't be bought
We still don't know what love is but we sure know what it's not
Sometimes you got to

Get along, on down the road
We've got a long long way to go
Scared to live, scared to die
We ain't perfect but we try
Get along while we can
Always give love the upper hand
Paint a wall, learn to dance
Call your mom, buy a boat
Drink a beer, sing a song
Make a friend, can't we all get along?","country, Kenny Chesney, modern country, rock, pop"
