Unnamed: 0,No.,Title,Artist(s),lyrics,genres
76,77,"""Nobody Gets Me""",SZA,"91 ContributorsTranslationsEspañolPortuguêsBahasa IndonesiaItalianoالعربيةNobody Gets Me Lyrics“Nobody Gets Me” is a break-up ballad that encapsulates SZA’s feelings through the last moments of her relationship with her ex-fiancé, who was the only person at the time that she felt truly understood her—… Read More 
Took a long vacation
No make-up, just JAY-Z
You were balls-deep, now we beefin'
Had me butt-naked at the MGM
So wasted, screamin', ""Fuck that""
Blurry now, but I meant it then
Hurry now, baby, stick it in
'Fore the memories get to kickin' in

It's too late, I don't wanna lose

What's left of you
How am I supposed to tell you
I don't wanna see you with anyone but me?
Nobody gets me like you
How am I supposed to let you go?
Only like myself when I'm with you
Nobody gets me, you do (Do)
You do
Nobody gets me, you do (Do)
You do
Nobody gets me, you do
You do
Nobody gets me, you do

Took me out to the ballet
You proposеd, I went on the road
You was feelin' empty so you lеft me
Now I'm stuck dealin' with a deadbeat
If I'm real, I deserve less
If I was you, I wouldn't take me back
I pretend when I'm with a man it's you

And I know that it's too late, I don't wanna lose

What's left of you
How am I supposed to tell you
I don't wanna see you with anyone but me?
Nobody gets me like you
How am I supposed to let you go?
Only like myself when I'm with you
Nobody gets me, you do (Do)
You do
Nobody gets me, you do (Do)
You do
Nobody gets me, you do (Do)

You do
Nobody gets me, you do (Do)
Nobody gets me, you do","rnb, soul, alternative rnb, electronic, Neo-Soul"
77,78,"""Rich Men North of Richmond""",Oliver Anthony Music,"114 ContributorsTranslationsFrançaisPortuguêsDeutschRich Men North of Richmond Lyrics
I've been sellin' my soul, workin' all day
Overtime hours for bullshit pay
So I can sit out here and waste my life away
Drag back home and drown my troubles away

It's a damn shame what the world's gotten to
For people like me and people like you
Wish I could just wake up and it not be true
But it is, oh, it is

Livin' in the new world
With an old soul
These rich men north of Richmond
Lord knows they all just wanna have total control
Wanna know what you think, wanna know what you do
And they don't think you know, but I know that you do
'Cause your dollar ain't shit and it's taxed to no end
'Cause of rich men north of Richmond

I wish politicians would look out for miners
And not just minors on an island somewhere
Lord, we got folks in the street, ain't got nothin' to eat
And the obese milkin' welfare
Well, God, if you're five-foot-three and you're three-hundred pounds
Taxes ought not to pay for your bags of Fudge Rounds
Young men are puttin' themselves six feet in the ground
'Cause all this damn country does is keep on kickin' them down

Lord, it's a damn shame what the world's gotten to
For people like me and people like you
Wish I could just wake up and it not be true
But it is, oh, it is

Livin' in the new world
With an old soul
These rich men north of Richmond
Lord knows they all just wanna have total control
Wanna know what you think, wanna know what you do
And they don't think you know, but I know that you do
'Cause your dollar ain't shit and it's taxed to no end
'Cause of rich men north of Richmond

I've been sellin' my soul, workin' all day
Overtime hours for bullshit pay","country, americana, singer-songwriter, Alt-country, USA"
78,79,"""Super Freaky Girl""",Nicki Minaj,"136 ContributorsTranslationsTürkçeEspañolPortuguêsРусский (Russian)ČeskySuper Freaky Girl LyricsIn the “Anaconda” sister-song “Super Freaky Girl,” Nicki Minaj takes pridefulness in her freak-esque role, going into depth about her various sexual encounters.
On July 12, 2022, Nicki tweeted out:
Y’all… Read More 
She's alright
That girl’s alright with me, yeah
Ayo (Hey, hey, hey, hey)

I can lick it, I can ride it while you slippin' and slidin'
I can do all them little tricks and keep the dick up inside it
You can smack it, you can grip it, you can go down and kiss it
And every time he leave me ’lone, he always tell me he miss it

He want a F-R-E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
A-K, A-K, A-K
E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)

One thing about me, I'm the baddest alive
He know the prettiest bitch didn't come until I arrive
I don't let bitches get to me, I fuck they man if they try
I got a princess face, a killer body, samurai mind
They can't be Nicki, they so stupid, I just laugh when they try
A thong bikini up my ass, I think I'll go for a dive
His ex-bitch went up against me, but she didn't survive
On applications I write ""pressure"" 'cause that’s what I apply (Brr)
P-P-P-Pressure applied, can’t fuck a regular guy
Wetter than umbrellas and stickier than apple pie

I can lick it, I can ride it while you slippin' and slidin’
I can do all them little tricks and keep the dick up inside it
You can smack it, you can grip it, you can go down and kiss it
And every time he leave me 'lone, he always tell me he miss it

He want a F-R-E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
A-K, A-K, A-K
E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)

'Cause, what the fuck? This ain't Chanel, nigga, custom down?
Like, what the fuck? This ain’t Burberry, custom brown
He said ""Could you throw it back while you touch the ground?""
Then he said ""Do that pussy purr?"" I said ""Yup, meow""
Hold up, fuck-boys, ain't need no for you to roll up
Ain't no need for you to double tap neither, scroll up
Keep these bitches on they toes like Manolo
Be on the lookout when I come through, BOLO
Oh, woah, elegant bitch with a ho glow
If it ain't big, then I won't blow
Eeny, meeny, miny, moe
Fuck is the tea? I just F'd a G (Let's go)
Made him say ""Uh,"" just ask Master P (Let's go)
Ball so hard, I just took a knee (Let's go)
Get me rocky ASAP, nigga, word to Rih (Let's go)

Freak
F-F-Freak
Some gyal a freak, gyal a freak
Gyal a freak, freak, freak, freak

I can lick it, I can ride it while you slippin' and slidin'
I can do all them little tricks and keep the dick up inside it
You can smack it, you can grip it, you can go down and kiss it
And every time he leave me 'lone, he always tell me he miss it

He want a F-R-E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)
A-K, A-K, A-K
E-A-K (Freaky girl)
F-R-E-A-K (Freaky girl)","Hip-Hop, rap, rnb, pop, hip hop"
79,80,"""Dial Drunk""",Noah Kahan and Post Malone,"28 ContributorsTranslationsPortuguêsDial Drunk Lyrics
I'm rememberin' I promised to forget you now
But it's rainin' and I'm callin' drunk
And my medicine is drownin' your perspective out
So I ain't takin' any fault
Am I honest still? Am I half the man I used to be?
I doubt it, forget about it, whatever
And the dial tone is all I have

I ain't proud of all the punches that I've thrown
In the name of someone I no longer know
For the shame of bein' young, drunk, and alone
Traffic lights and a transmitter radio
I don't like that when they threw me in the car
I gave your name as my emеrgency phone call
Honey, it rang and rang
Evеn the cops thought you were wrong for hangin' up
I dial drunk, I'll die a drunk, I'd die for you

I'll die

Drinks pourin', couldn't stop it
Turn another slow dance into a mosh pit
Tuck my head, then I heard the lock and
Told him that my first car was a Crown Vic
Talkin' 'bout last time I was in the back of a cop car
I fell in love
And my face on the cold window
Try to sober back up and loosen my cuffs
And it's all the same anyway

Mm, I ain't proud of all the punches that I've thrown
In the name of someone I no longer know
For the shame of bein' young, drunk, and alone
Traffic lights and a transmitter radio
I don't like that when they threw me in the car
I gave your name as my emergency phone call
Honey, it rang and rang
Even the cops thought you were wrong for hangin' up
I dial drunk, I'll die a drunk, I'd die for you

Well, I'd die for you

I beg you, sir, just let me call
I'll give you my blood alcohol
I'll rot with all the burnouts in the cell
I'll change my faith, I'll praise the flag
Let's wait, I swear she'll call me back
""Son, are you a danger to yourself?""
Fuck that, sir, just let me call
I'll give you my blood alcohol
I'll rot with all the burnouts in the cell
I'll change my faith, I'll kiss the badge
Let's wait, I swear she'll call me back
""Son, why do you do this to yourself?""

And I said I ain't proud of all the punches that I've thrown, ah
In the name of someone I no longer know (I no longer know)
For the shame of bein' young, drunk, and alone
Traffic lights and a transmitter radio, ah
I don't like that when they threw me in the car
I gave your name as my emergency phone call
Honey, it rang and rang
Even the cops thought you were wrong for hangin' up
I dial drunk, I'll die a drunk, I'd die for you",
80,81,"""What Was I Made For?""",Billie Eilish,"95 ContributorsTranslationsDeutschFilipinoРусский (Russian)PortuguêsEspañolFrançaisTürkçe日本語 (Japanese)العربيةفارسیBahasa MelayuItalianoУкраїнськаPolskiNorskČeskyWhat Was I Made For? LyricsWith “What Was I Made For?” FINNEAS once again returns with melancholic production that contrasts with the Barbie movie’s upbeat soundtrack. This also marks the seventh single for the movie’s soundtrack… Read More 
I used to float, now I just fall down
I used to know, but I'm not sure now
What I was made for
What was I made for?

Takin' a drive, I was an ideal
Looked so alive, turns out I'm not real
Just somethin' you paid for
What was I made for?

'Cause I, I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might

Mm, mm, ah
Mm, mm, mm

When did it end? All the enjoyment
I'm sad again, don't tell my boyfriend
It's not what he's made for
What was I made for?

'Cause I, 'cause I
I don't know how to feel
But I wanna try
I don't know how to feel
But someday, I might
Someday, I might

Think I forgot how to be happy
Somethin' I'm not, but somethin' I can be
Somethin' I wait for
Somethin' I'm made for
Somethin' I'm made for","pop, indie pop, electropop, alternative, art pop"
81,82,"""Seven""",Jung Kook featuring Latto,"3 ContributorsTranslationsEnglishPortuguêsDeutschEspañol日本語 (Japanese)العربيةFrançais한국어 (Korean)Русский (Russian)ItalianoУкраїнськаJung Kook & Latto - Seven (Explict Ver.) (Türkçe Çeviri) Lyrics

Dünyanın yükü omuzlarında
Belini öpüyorum ve zihnini rahatlatıyorum
Seni tanıyabilmek benim için bir şans
Ellerimi alıyorum ve hatlarını takip ediyorum

Sürebilme şeklin
Sürebilme şeklin
Seninle farklı bir evrende tanıştığımı düşünüyorum
O yüzden beni başka bir zaman kır
Beni sarıp sarmalıyorsun bana hayat veriyorsun
Ve işte bu yüzden gece üstüne gece
Seni böyle sikeceğim

Pazartesi, Salı, Çarşamba, Perşembe, Cuma, Cumartesi, Pazar (Bir hafta)
Pazartesi, Salı, Çarşamba, Perşеmbe, Cuma
Haftanın yedi günü
Her saat hеr dakika her saniye
Biliyorsun gece üstüne gece
Seni böyle sikeceğim
Haftanın yedi günü

İşe direkt giriştiğimde seviyorsun
Her şeyimi sana sunuyorum
Bağlılığın ne olduğunu sana gösteriyorum
Okyanustan daha derin
Başa sar ve yavaşlayayım
Seni o kızarmışlıkla bırakıyorum
Bağlılığın ne olduğunu gösteriyorum
Okyanustan daha derin

Sürebilme şeklin
Sürebilme şeklin
Seninle farklı bir evrende tanıştığımı düşünüyorum
O yüzden beni başka bir zaman kır
Beni sarıp sarmalıyorsun bana hayat veriyorsun
Ve işte bu yüzden gece üstüne gece
Seni böyle sikeceğim

Pazartesi, Salı, Çarşamba, Perşembe, Cuma, Cumartesi, Pazar (Bir hafta)
Pazartesi, Salı, Çarşamba, Perşembe, Cuma
Haftanın yedi günü
Her saat her dakika her saniye
Biliyorsun gece üstüne gece
Seni böyle sikeceğim
Haftanın yedi günü
Pazartesi, Salı, Çarşamba, Perşembe, Cuma, Cumartesi, Pazar (Bir hafta)
Pazartesi, Salı, Çarşamba, Perşembe, Cuma
Haftanın yedi günü
Her saat her dakika her saniye
Biliyorsun gece üstüne gece
Seni böyle sikeceğim
Haftanın yedi günü (Big Latto)

Sıkıca kontrolü ele geçir, sıkıca ruhunu al
Telefonunu al ve galeriyi aç
O kıyafetleri kapı eşiğinde bırak
Ne için bekliyorsun? Gelip istediğini alsan iyi edersin
Uh, iki ayağıyla zıplıyor
Güneş doğana kadar, uykumuzu almıyoruz
Haftanın yedi günü, yedi farklı çarşaf
Yedi farklı pozisyonda, fantezin olabilirim
Açıl ve söyle “ah”
Gel bakalım bebeğim senin gururunu yutacağım
Nasılsın? Sana uyum sağlayabilirim
Ulaş bana ve kayayım sana
Sen pazartesileri hafta sonu gibi hissettiriyorsun
Aldatmayı düşünmemesini sağlıyorum
İşini, toplantılarını es geçtiriyorum
Siktir et, haydi yatalım, evet (Haftanın yedi günü)

Pazartesi, Salı, Çarşamba, Perşembe, Cuma, Cumartesi, Pazar (Bir hafta)
Pazartesi, Salı, Çarşamba, Perşembe, Cuma
Haftanın yedi günü
Her saat her dakika her saniye
Biliyorsun gece üstüne gece
Seni böyle sikeceğim
Haftanın yedi günü
Pazartesi, Salı, Çarşamba, Perşembe, Cuma, Cumartesi, Pazar (Bir hafta)
Pazartesi, Salı, Çarşamba, Perşembe, Cuma
Haftanın yedi günü
Her saat her dakika her saniye
Biliyorsun gece üstüne gece
Seni böyle sikeceğim
Haftanın yedi günü",k-pop
82,83,"""Wait for U""",Future featuring Drake and Tems,"5 ContributorsTranslationsEnglishTürkçePortuguêsहिन्दी (Hindi)Русский (Russian)Future - WAIT FOR U ft. Drake & Tems (Traducción al Español) Lyrics

Esperaré por ti, por ti
Temprano en la mañana, tarde en la noche (Esperaré por ti)
Ni siquiera importa la hora que sea (Esperaré por ti)
El Rollie presidencial ya está en camino  (Cansada, diciendo, ""Aye, yi, yi, yi"")
Siempre que encuentro tiempo, está bien (Sí)
(ATL Jacob, ATL Jacob)

Rezas por mis demonios, chica, te tengo
Cada vez que tomo codeína, me vuelvo vulnerable
Conozco los sonidos de la tormenta cuando llega
Ella entiendе que no puedo llevarla a todas partеs, un negro va
He estado en el campo como los hijos del maíz

Puedo escuchar tus lágrimas cuando caen por el teléfono
Enojate contigo mismo porque no puedes dejarme solo
Chismes, estás desordenado, eso no es lo que estamos haciendo
Atrapado alrededor del mundo (Preocupado por un Xanny, ¿te jactarías, o te haría tratar de conseguirme?)
Por teléfono, soltando lágrimas (Dime ahora, te necesito con mucho gusto)
Tuve que volverme más vulnerable de lo que acabo de hacer (Dime ahora, te necesito tanto, sí)
Cuando estás borracha, me dices exactamente cómo te sientes (Esperaré por ti, por ti)
Cuando estoy solo lo mantengo real (Esperaré por ti, esperaré por ti)
Por favor, dile a uno real exactamente lo qué es (Esperaré, esperaré, por ti, por tí)
No lo digas porque sabes que eso es lo que quiero escuchar (Esperaré por ti)
(Esperaré por ti)

Sí, he estado atrapado alrededor del mundo
Me siento en mi balcón y me pregunto cómo te sientes
Tengo una carrera que me quita el tiempo de las mujeres
No puedo convencerte de que te amo para vivir (Esperaré por ti, por ti)
Estaré en tu línea, los sentimientos fluyen como un río
Vuelve a enviar mensajes de texto, tú estás con tu Kiki en el río (Esperaré por ti)
Los mensajes dicen ""entregados"" (Esperaré por ti), pero sé que ustedes no lo entienden
¿Por qué nos lo presentas si sabías que estabas con él? (Esperaré por ti, por ti, por ti)
Me hizo estrechar su mano cuando estuvieron follando por un minuto (Esperaré por ti, por ti)
Sácame de la tabla porque sabes que soy nadador (Esperaré por ti)
Se suponía que era un perro, pero me pusiste en una perrera
Chica, ponle un bozal a eso, todo ese ladrido durante la cena
Te estaba follando cuando tuviste una pequeña Presidencial
Mejoró cuando me conociste y eso no es coincidencia
Traté de sacar lo mejor de ti, pero supongo que no soy tan influyente
Supongo que no soy el indicado para ti

Puedo escuchar tus lágrimas cuando caen por el teléfono
Enojate contigo mismo porque no puedes dejarme solo
Chismes, estás desordenado, eso no es lo que estamos haciendo
Atrapado alrededor del mundo (Preocupado por un Xanny, ¿te jactarías, o te haría tratar de conseguirme?)
Por teléfono, soltando lágrimas (Dime ahora, te necesito con mucho gusto)
Tuve que volverme más vulnerable de lo que acabo de hacer (Dime ahora, te necesito tanto, sí)
Cuando estás borracha, me dices exactamente cómo te sientes (Esperaré por ti, por ti)
Cuando estoy solo lo mantengo real (Esperaré por ti, esperaré por ti)
Por favor, dile a uno real exactamente lo qué es (Esperaré, esperaré, por ti, por tí)
No lo digas porque sabes que eso es lo que quiero escuchar (Esperaré por ti)

Temprano en la mañana, tarde en la noche
Ni siquiera importa la hora que sea
Preocupado por un Xanny, ¿te jactarías, o te haría tratar de conseguirme?
Dime ahora, te necesito con mucho gusto
Dime ahora",rap
83,84,"""Last Christmas""",Wham!,"112 ContributorsTranslationsDeutschFrançaisNederlands繁體中文 (Traditional Chinese)PortuguêsРусский (Russian)ItalianoEspañolEnglishDanskNorskhrvatskiPolskiČesky简体中文 (Simplified Chinese)Bahasa Melayuไทย (Thai)Last Christmas Lyrics“Last Christmas” is a song by Wham! It’s been widely covered by a multitude of artists, including Taylor Swift and Jimmy Eat World. The song reached No. 1 in 2 countries and reached No. 2 in eight countries.… Read More 
(Happy Christmas)
Ah, ah-ah
Ooh-woah
Oh-oh

Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)

Once bitten and twice shy
I keep my distance, but you still catch my eye
Tell me, baby, do you recognise me?
Well, it's been a year, it doesn't surprise me
""Happy Christmas,"" I wrapped it up and sent it
With a note saying, ""I love you,"" I meant it
Now I know what a fool I've been
But if you kissed me now, I know you'd fool me again

Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day, you gave it away
This year, to save me from tears
I'll give it to someone special (Special, oh)
Oh, oh, baby

A crowded room, friends with tired eyes
I'm hiding from you and your soul of ice
My God, I thought you were someone to rely on
Me? I guess I was a shoulder to cry on
A face-on lover with a fire in his heart
A man undercover, but you tore me apart
Ooh-ooh
Now I've found a real love, you'll never fool me again

Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave it away)
This year, to save me from tears
I'll give it to someone special (Special)
Last Christmas, I gave you my heart
But the very next day, you gave it away (You gave me away)
This year, to save me from tears
I'll give it to someone special (Special)

A face-on lover with a fire in his heart (I gave you my heart)
A man undercover, but you tore him apart
Maybe next year
I'll give it to someone, I'll give it to someone special

Special
Someone
Someone
I'll give it to someone, I'll give it to someone special
Who give me something in return
(I'll give it to someone, I'll give it to someone)
Hold my heart and watch it burn
I'll give it to someone, I'll give it to someone special
I thought you were here to stay
How could you love me for a day?
I thought you were someone special
I gave you my heart
I'll give it to someone, I'll give it to someone

Last Christmas, I gave you my heart
You gave it away
I'll give it to someone, I'll give it to someone

La-la
La-la-la-la-la
La-la
La-la-la-la-la
La-la-la-la-la-la-la
La-la-la-la-la-la-la-la
La-la-la
La-la-la-la-la
La-la-la-la-la
La-la-la-la-la-la-la
La-la-la-la-la-la-la-la","pop, 80s, new wave, british, dance"
84,85,"""Handle on You""",Parker McCollum,"14 ContributorsHandle On You Lyrics
I went and bought the biggest bottle they got 'cause you're gone
Drop a needle on a vinyl and cry to an old Haggard song
Sittin' at the table, baby, breakin' the seal
Gonna see how much of this pain I can kill
I went and bought the biggest bottle they got 'cause you're gone

Tennessee and Kentucky
'Cause you ain't here to love me
I drink now that there's nothing to lose
I've been fightin' with your memory
I hate the way it hits me
I wake up every day black and blue
After all this back and forth, a fifth won't do
Yeah, I finally got a handle, finally got a handle on you

I tell myself that I should quit, but I don't listen to drunks
I keep on sippin' 'til ""I miss you"" don't roll off my tongue
Since you poured our love down the sink
I think I'll just stay here and drink
I tell myself that I should quit, but I don't listen to drunks

Tennessee and Kentucky
'Cause you ain't here to love me
I drink now that there's nothing to lose
I've been fightin' with your memory
I hate the way it hits me
I wake up every day black and blue
After all this back and forth, a fifth won't do
Well, I finally got a handle on you

After all this back and forth, a fifth won't do
Yeah, I finally got a handle, finally got a handle on you
Handle on you
Yeah, I finally got a handle on you","country, folk, american, americana, america"
85,86,"""Por Las Noches""",Peso Pluma,"6 ContributorsPor Las Noches Lyrics
Cuando por las noches recordaba todo
El olor de aquel perfume sobre todo
Las sábanas blancas donde te escondías dentro
Eres intocable como joya de oro
Esas piernas largas comerme yo solo
Y tus ojos grandes, me perdí en un laberinto
Y pensar
Que tú ya no vas a estar
Pasará
Solito me dejará
Intentar
Solo un beso y tú te vas
De mi vida, ah, ah
Como tú no hay nadie más
No hay nadie más
Ah
¿Y qué?
Si te sientes sola no me llames porfa
Me pongo sensible, me imagino tu sombra
Clase Azul es el tequila e interior la ropa

Rico Prat champaña, el polvo es color rosa
Me contactó un ángel, eres tú mi hermosa
La que me alegra los días y sigo tomando
Y pensar
Que tú ya no vas a estar
Pasará
Solito me dejarás
Intentar
Solo un beso y tú te vas
De mi vida, ah, ah
Como tú no hay nadie más
No hay nadie más","mexico, Reggaeton, Corridos tumbados, corrido tumbado, corridos belicos"
86,87,"""Memory Lane""",Old Dominion,"8 ContributorsMemory Lane Lyrics
If I could buy a house on Memory Lane
I'd put my money down and I'd sign my name
On that little corner lot where it don't ever rain
And we'd stay good as new like a fresh coat of paint
You'd be mine in the shine of a front porch light
Yeah, I might as well live there, baby
That's where I spend most of my time

Thinkin' 'bout those sunsets that bled into jean jacket nights
Those tangled up mornings lost in paradise
Still drunk on the feeling when I close my eyes
You're pulling me closer, your head on my shoulder
We'd never let go and we'd never be over

If I could buy a house on Memory Lane
I wouldn't have to wonder if you miss me the same
I'd be loving you as usual, telling you you're beautiful
Oh, I'd be happily delusional

Thinkin' 'bout those sunsets that bled into jean jacket nights
Those tangled up mornings lost in paradise
Still drunk on the feeling when I close my eyes
You're pulling me closer, your head on my shoulder
We'd never let go and we'd never be over

Thinkin' 'bout those sunsets that bled into jean jacket nights
Those tangled up mornings lost in paradise
Still drunk on the feeling when I close my eyes
You're pulling me closer, your head on my shoulder
We'd never let go and we'd never be over

If I could buy a house on Memory Lane
I'd put my money down and I'd sign my name
On that little corner lot where it don't ever rain
And baby, me and you, we'd never fade, never fade
We'd never fade
Never fade, never fade","country, rock, alternative rock, Southern Rock, country rock"
87,88,"""Area Codes""",Kaliii,"47 ContributorsArea Codes LyricsSimilar to what Ludacris and Nate Dogg bragged about in their 2001 classic, “Area Codes,” Kali has folks thirsting for her all over the map.
Kali borrows a line from Luda’s chorus, but her gender-inverted… Read More 
Yeah, yeah (28Shit)
Kaliii
You know I love me a motherfuckin' trick (Yeah)

Got a white boy on my roster
He be feeding me pasta and lobster
He just hit me up on Tuesday like, ""What you doing, bae?
Let me take you shoppin'"" (Brr)
I told him, ""Well, I'm a little busy"" (Damn)
He said, ""Damn, I'm in your city (Fuck)
But anyway, it's okay, hope you have a good day
I'ma send you 'bout eight fifty"" (Ooh)
Then I told him, ""You treat me so well"" (Uh)
He said, ""Cash App or Zelle? (Ching)
Matter of fact, scratch that, I'ma send you a stack
Just cause you fine as hell""
And I told him, ""Well, thank you, baby"" (Thank you)
""Anything for my favorite lady"" (Ooh)
Well, I gotta go, they just let me know
That I could pick up my Mercedes (Skrrt)

I got hoes (Might just be your nigga)
In different area codes (He know what's up)
Everywhere I go (Every time I pop out)
I call and they drop the lo' (Come drop that fuckin' location)
'Cause I got hoes (Might just be your bitch)
In different area codes (She know what's up)
Some of 'em bros (Could be your daddy)
And I'm big pimpin' 'cause they know (They know what's up)

Got a nigga, yeah, he from the trap (Ooh)
He low-key, yeah, he stay off the map (Uh-huh)
Anytime I need some money, he say pull up
'Cause it gotta be cash (Cash)
Pushed up, he designered down (Down)
He like, ""Bae, you ain't ever around (Nah)
What nigga I gotta put up in the dirt
'Cause why you ain't ever in town?""
I'm outta the way with Pablo (Yeah)
This nigga swear that he El Chapo
He know not to play in my face
Yeah, I swear it's hard for him to keep my calm, ho (On God)
He be tweakin' 'cause he ain't my vato (Nah)
In his pockets like I hit the lotto (Ching)
I'ma get to this money, it's fuck these niggas
That's forever the motto (Fuck 'em)

I got hoes (Might just be your nigga)
In different area codes (He know what's up)
Everywhere I go (Every time I pop out)
I call and they drop the lo' (Come drop that fuckin' location)
'Cause I got hoes (Might just be your bitch)
In different area codes (She know what's up)
Some of 'em bros (Could be your daddy)
And I'm big pimpin' 'cause they know (They know what's up)","atlanta, rap, Hip-Hop, USA, Kali"
88,89,"""Bury Me in Georgia""",Kane Brown,"7 ContributorsBury Me in Georgia Lyrics
Bury me in Georgia
Mm-hmm
Mm-hmm

Ten miles out of Chattanooga
South of that state line
There's a no-name road off Highway 2
Just past the welcome sign
It's where I was born, it's where I was raised
Ain't sayin' I'm ready yet
But that's the place I wanna be after my last breath

Bury me in Georgia
Let me rest in peace
Underneath the pines, yeah, yeah, yeah
Where my roots run deep (Where my roots run deep)
Whеn it's my day, put me in that clay
And remembеr what I told you
When I die, bury me in Georgia
Mm-hmm

Yeah, I don't care what color my suit is
Or what shoes y'all put on my feet
I don't care how many show up, yeah
Or who reads my eulogy
Just take me out to that graveyard
Sing a send me home song
Put ""Go Dawgs"" on my headstone (Headstone)
And pile that red dirt on

Bury me in Georgia (Woo)
Let me rest in peace
Underneath the pines, yeah, yeah, yeah
Where my roots run deep (Where my roots run deep)
When it's my day, put me in that clay
And remember what I told you
When I die, bury me in Georgia
Georgia
Hell, yeah


Check this out
For my final will and testament
Let this be my last request
Leave it all to my family
You already know what's next
Yeah, bury me in Georgia

Bury me in Georgia
Let me rest in peace
Underneath the pines, yeah, yeah, yeah
Where my roots run deep (Where my roots run deep)
When it's my day, put me in that clay
And remember what I told you
When I die, bury me in Georgia
Mm-hmm

Yeah
That's funky right there (Mm-hmm, come on)


Bury me in Georgia
Georgia","country, country pop, bro-country, contemporary country, electropop"
89,90,"""PRC""",Peso Pluma and Natanael Cano,"14 ContributorsTranslationsEnglishPRC Lyrics

Me levanto, un baño y luego me pongo a forjar
Es veneno, da pa'rriba, de muy buena calidad
Los teléfonos no paran nunca de sonar
Si no es alguna plebita, es porque un cliente quiere más

Y bien forrados los paquetes van
No hay pendiente, no puedo fallar
Siempre estoy listo para cruzar
Polvo, ruedas y también cristal
Aquí el papelito viene y va
Las morritas bien locas se van
Disfrutamos, esté bien o mal
De esta vida no me vo'a quejar

¡Eah!
Y bien jalados con la Doble P
Los corridos tumbados
Así nomas, viejo

Fino con las Balenciaga, corridos bien vergas sonaban
Las morritas muy bien bailaban, y yo ando Silver LV
Siento que ando volando ya, carnal
Y aquí nunca nos vamos a quejar
¿Para qué vamos a voltear pa'trás?
No hay pedo, yo le vo'a atorar

Bien forrados los paquetes van
No hay pendiente, no puedo fallar
Siempre estoy listo para cruzar
Polvo, ruedas y también cristal
Y bien forrados los paquetes van
No hay pendiente, no puedo fallar
Siempre estoy listo para cruzar
Polvo, ruedas y también cristal",corrido; corridos tumbados; corridos bélicos; música mexicana; sad sierreño; banda; electro corridos
90,91,"""What My World Spins Around""",Jordan Davis,"7 ContributorsWhat My World Spins Around Lyrics
I love a first cast when the water's glass and the line starts to run
Or that first sip of a cold beer when the working week's done
I love the twilight in the morning 'fore the day wakes up
With the windows down on the first ride in a paid-up truck
And I love a slow down in a beach town with an ocean view
And I love a first fall Saturday trip down to Baton Rouge
And I love a six-string with the stars out and the campfire glow
But girl, that don't even come close

To the way that it feels when you lean in and kiss me
The way that you dance when you get kinda tipsy
I'm wrapped 'round your finger like this ring I'm wearin'
That look in your eye, girl, when you catch me starin'
And I don't even know what it is, but now that I found it
I can't imagine me livin' without this
Back forty view on our piece of ground
Watching you watch the sun going down
That's what my world spins around

Well, I finally get it now, when they say you know, you know
And yeah, girl, you had me from that first hello
And the only thing better is Heaven above
But until I get there, I'll never get enough of

The way that it feels when you lean in and kiss me
The way that you dance when you get kinda tipsy
I'm wrapped 'round your finger like this ring I'm wearin'
That look in your eye, girl, when you catch me starin', and
I don't even know what it is, but now that I found it
I can't imagine me livin' without this
Back forty view on our piece of ground
Watching you watch the sun going down
That's what my world spins around

What my world spins around
Oh, yeah

The way that it feels when you lean in and kiss me
The way that you dance when you get kinda tipsy
And I'm wrapped 'round your finger like this ring I'm wearin'
And that look in your eye, girl, when you catch me starin', and
I don't even know what it is, but now that I found it
I can't imagine me livin' without this
Back forty view on our piece of ground
Watching you watch the sun goin' down
That's what my world spins around

You're what my world spins around
What my world spins around","country, rock, american, pop, United States"
